word,weight
বেড়েছে,0.0004143055132350801
দুঃশাসন,0.0004143055132350798
কমেছে,0.0004139354739794336
পরাজিত,0.00041393547397943343
বিচ্ছেদ,0.0004135700407120973
আধিপত্যবাদকে,0.00041357004071209704
হাইতি,0.00041320916341141135
বিজাতীয়,0.0004132091634114111
নাগরিকদের,0.00041285279225853575
প্রেরণ,0.00041285279225853553
সরিয়ে,0.0004125008776327767
হাজতে,0.0004125008776327765
এমভি,0.0004124570097091263
গুণীজনকে,0.0004124570097091259
নিচ্ছে,0.0004121533701070087
জেল,0.00041215337010700847
যুক্তরাষ্ট্র,0.00041181022044319254
নেতাকর্মীকে,0.0004118102204431924
নাভালনির,0.00041147137958798746
১৮,0.00041147137958798724
মৃত্যু,0.00041113679866845417
বিএনপির,0.00041113679866845406
দুঃখজনক,0.0004108064289878493
নোয়াখালীতে,0.0004108064289878492
ঘটনা,0.00041048022202150823
মজনু,0.00041048022202150807
আগুন,0.0004102705984925639
সঠিক,0.00041027059849256336
পুতিন,0.0004101581294128144
বিকল্প,0.0004101581294128142
আফগানিস্তানে,0.000409840102969255
ঐক্যের,0.00040984010296925483
পাকিস্তানের,0.00040952609465855986
ঘটানোর,0.00040952609465855965
জোড়া,0.000409216056604922
পতন,0.0004092160566049218
বিমান,0.0004089099410852999
সরকারের,0.0004089099410852998
হামলায়,0.00040860770052579754
অবৈধ,0.00040860770052579743
নিহত,0.0004083092874981224
পররাষ্ট্রমন্ত্রী,0.00040830928749812224
মুখে,0.00040808183395201305
মর্যাদা,0.0004080818339520126
আট,0.00040801603704299663
চায়,0.00040801603704299647
মোদিকে,0.00040772786910792786
সহযোগিতা,0.00040772786910792775
অন্তঃসারশূন্য,0.00040744470552323084
বিদেশীদের,0.00040744470552323074
আখ্যা,0.00040716646993646294
জনগণের,0.00040716646993646283
রাহুল,0.00040689308774986436
বিএনপি,0.0004068930877498643
স্কুলশিক্ষার্থীদের,0.0004066244860606338
গ্রেফতার,0.00040662448606063376
যুদ্ধ,0.00040636059360388055
সদস্য,0.0004063605936038805
দুর্যোগকালে,0.00040610134069810457
সাত,0.0004061013406981045
ঢেলে,0.00040589068819354355
আইনমন্ত্রী,0.00040589068819354306
করণীয়,0.0004058466591930672
দলনেতাসহ,0.00040584665919306707
শেখানো,0.0004055964824199223
গ্রুপের,0.00040559648241992224
জার্মান,0.00040535074514348735
গ্যাং,0.00040535074514348724
শিক্ষামন্ত্রী,0.00040510938351654
কিশোর,0.0004051093835165399
ব্লিনকেনের,0.00040487233503603534
গাজীপুরে,0.00040487233503603534
সিউল,0.0004046395385011435
হেলাল,0.0004046395385011434
সফরের,0.0004044109339730132
বারী,0.0004044109339730131
কোরিয়ার,0.00040418646273617523
আজিজুল,0.0004041864627361752
ক্ষেপণাস্ত্র,0.00040396606726150205
নেতা,0.0004039660672615019
নিক্ষেপ,0.00040374969117064585
বিএনপি,0.00040374969117064574
পেট্রল,0.00040369713293039765
কিংস,0.0004036971329303972
গোলান,0.0004035372792018832
কারাগারে,0.0004035372792018831
মালভূমিতে,0.00040332877717729637
বাসিন্দারা,0.00040332877717729626
ইসরাইলের,0.000403124131971227
এলাকার,0.00040312413197122695
সামরিক,0.0004029232914799417
কয়েকটি,0.00040292329147994155
ঘাঁটিতে,0.0004027262045924505
রাজধানীর,0.0004027262045924504
হামলা,0.0004025328211624263
সঙ্কটে,0.00040253282116242624
ভারতের,0.0004023430919811712
গ্যাস,0.00040234309198117115
রাজনৈতিক,0.00040215696875158376
পানি,0.0004021569687515835
দলগুলোর,0.0004019744040630793
তীব্র,0.00040197440406307915
শীর্ষ,0.0004017953513674227
হত্যা,0.0004017953513674225
চাঁদাদাতা,0.00040161976495542895
ঝলককে,0.0004016197649554288
হত্যার,0.0004015011394746824
পার্টি’তে,0.00040150113947468193
লটারি,0.00040144759993449697
সম্পাদক,0.00040144759993449686
কিং,0.0004012788122069363
সাংগঠনিক,0.0004012788122069362
গাজা,0.00040111335844905395
ছাত্রলীগের,0.0004011133584490538
জেরুসালেম,0.00040095119609096826
জেরে,0.0004009511960909682
জর্দান,0.00040079228329711794
শত্রুতার,0.0004007922832971178
মার্কিন,0.0004006365789474366
পূর্ব,0.0004006365789474365
পররাষ্ট্রমন্ত্রীর,0.00040048404261916525
নাগরপুরে,0.00040048404261916514
ফোনালাপ,0.00040033463456927535
গাজাবাসী,0.00040033463456927524
পশ্চিম,0.0004001883157174777
রাখছেন,0.00040018831571747766
আফ্রিকা,0.00040004504762979206
রোজা,0.000400045047629792
বিদায়,0.0003999047925026553
ছাড়াই,0.00039990479250265527
নিচ্ছে,0.00039976751314754636
সেহরি,0.0003997675131475463
যুক্তরাষ্ট্র,0.00039963317297610614
নিয়েছে,0.0003996331729761061
রেকর্ড,0.000399501735985734
অবস্থান,0.00039950173598573397
ব্যবধানে,0.00039937316674564064
বিরুদ্ধে,0.0003993731667456406
গোপন,0.00039930267872882714
সাকিবের,0.00039930267872882665
পুতিনের,0.00039924743038334017
জনগণের,0.00039924743038334006
বিজয়,0.00039912449257156453
সরকার,0.0003991244925715645
ইফতারে,0.0003990043195155829
শ্রমিক,0.0003990043195155829
খেজুর,0.0003988868779409111
১৩,0.0003988868779409111
আল্লাহর,0.0003987721350813966
পড়েছে,0.0003987721350813966
নৈকট্য,0.00039866005866766383
আটকা,0.0003986600586676638
গভীরে,0.0003985506169159074
অর্জনের,0.00039855061691590737
ফুট,0.0003984437785170193
সহজ,0.00039844377851701925
উপায়,0.0003983395126260383
৪১০,0.0003983395126260383
প্রশ্নোত্তর,0.00039823778885190986
ধস,0.00039823778885190975
হাদিসের,0.00039813857724754423
খনিতে,0.0003981385772475441
কথা,0.0003980418483001633
সোনার,0.0003980418483001632
আল,0.0003979475729219249
মৃত্যু,0.0003979475729219249
কুরআনের,0.0003978557224408147
১,0.0003978557224408147
বাণী,0.0003977662685917971
দগ্ধ,0.000397766268591797
মুসলিম,0.00039767918350821433
বিস্ফোরণে,0.00039767918350821417
বিশ্বের,0.0003975944397134269
সিলিন্ডার,0.00039759443971342683
রাজনৈতিক,0.0003975120101126863
গাজীপুরে,0.00039751201011268617
কূটনৈতিক,0.000397431867985231
জরিমানা,0.00039743186798523096
বিপর্যয়,0.00039735398697659965
অভিযান,0.0003973539869765996
স্মরণ,0.0003972783410911536
দোকানে,0.00039727834109115357
রাজনৈতিক,0.0003972049046848008
তরমুজের,0.0003972049046848007
ধর্মীয়,0.0003971336524579152
গুড়,0.00039713365245791515
পরিচয়,0.00039710172117679777
যোগদান,0.0003971017211767972
নেতা,0.0003970645594484458
ভেজাল,0.00039706455944844577
হাফেজ্জী,0.000396997601025207
শিবচরে,0.00039699760102520693
হুজুর,0.0003969327528813461
বাংলাদেশ,0.00039693275288134604
আবারো,0.0003968699910279819
বিশ্বে,0.00039686999102798184
সালে,0.00039680929178800763
আগুন,0.0003968092917880076
স্মরণ,0.00039675063179005486
২০২৩,0.00039675063179005486
দূষণে,0.0003966939879626115
ভাষাসৈনিক,0.00039669398796261145
বায়ু,0.0003966393375282896
কাজী,0.00039663933752828956
গোলাম,0.00039658665799823873
জরুরি,0.00039658665799823873
বৃদ্ধি,0.0003965359271666997
মাহবুব,0.00039653592716669964
বাংলাদেশে,0.0003964871231056942
দাম,0.0003964871231056942
শক্তির,0.000396440224159847
তামাকপণ্যের,0.000396440224159847
প্রক্সিযুদ্ধ,0.00039639520894133517
উন্নয়নে,0.00039639520894133517
বঙ্গবন্ধুর,0.00039635205632496194
অর্থনৈতিক,0.00039635205632496194
জন্মবার্ষিকী,0.0003963107070018423
জনস্বাস্থ্য,0.0003963107070018423
উপলক্ষে,0.0003962711031275081
আইনমন্ত্রী,0.0003962711031275081
ইসলামী,0.00039623318828619074
মর্যাদা,0.00039623318828619074
ব্যাংকের,0.0003961969074563945
সঠিক,0.00039619690745639445
আলোচনা,0.00039616220697769944
গুণীজনকে,0.00039616220697769944
সভা,0.0003961290345187366
সমাবেশ,0.0003961290345187365
ওয়ালটন,0.00039609733904627926
আইনজীবী,0.00039609733904627916
ফ্রিজ,0.0003960670707954009
কাউন্সিলের,0.0003960670707954008
কিনে,0.0003960381812406502
দাবিতে,0.00039603818124065007
৩২তম,0.00039601062306819743
মুক্তির,0.0003960106230681973
মিলিয়নিয়ার,0.00039598435014890986
কাজলের,0.00039598435014890975
হলেন,0.0003959593175123142
ব্যারিস্টার,0.0003959593175123142
ভ্যানচালক,0.0003959354813214086
মজনু,0.0003959354813214085
হুমায়ুন,0.00039591279884828657
বিকল্প,0.00039591279884828646
বিআইইউতে,0.00039589122845053946
ঐক্যের,0.00039589122845053935
বঙ্গবন্ধুর,0.0003958707295484038
ঘটানোর,0.0003958707295484037
জন্মদিন,0.000395851262602623
পতন,0.0003958512626026229
জাতীয়,0.0003958327890929933
সরকারের,0.00039583278909299325
শিশু,0.00039581527149756715
কোচ,0.00039581527149756704
দিবস,0.000395798673272486
ফ্রান্সের,0.00039579867327248593
উদযাপিত,0.0003957829588324189
দেখছেন,0.0003957829588324188
বেহাল,0.0003957680935315815
সুবিধা,0.0003957680935315814
পুঁজিবাজার,0.00039575404364531366
এমবাপ্পে,0.0003957540436453136
উপর্যুপরি,0.0003957407763521937
বেঞ্চে,0.0003957407763521935
পতনে,0.000395728259716668
পিএসজির,0.00039572825971666785
নিঃস্ব,0.0003957164626721778
পরিদর্শন,0.00039571646267217765
বিনিয়োগকারীরা,0.00039570535500476283
খুলনা,0.00039570535500476267
বঙ্গবন্ধুর,0.00039569490733712485
রাজকন্যার,0.0003956949073371247
জন্মদিনে,0.0003956850911131341
সুইডেনের,0.0003956850911131339
মাইলস্টোন,0.00039567587858276173
জীবনমান,0.0003956758785827616
কলেজে,0.00039566724278742373
উপকূলীয়দের,0.00039566724278742357
বিনামূল্যে,0.0003956591575457203
পররাষ্ট্রমন্ত্রীর,0.0003956591575457202
চিকিৎসাসেবা,0.000395651597439558
আহ্বান,0.00039565159743955785
বঙ্গবন্ধুর,0.0003956445378006394
বিনিয়োগের,0.0003956445378006393
জন্মদিন,0.0003956379546973093
বাংলাদেশে,0.0003956379546973091
উপলক্ষে,0.00039563182492174286
আমিরাতকে,0.00039563182492174275
অগ্রণী,0.0003956261259774667
আরব,0.0003956261259774666
ব্যাংকে,0.0003956208360671981
নির্ধারণ,0.000395620836067198
দোয়া,0.0003956159340809951
টাকা,0.000395615934080995
মাহফিল,0.000395611399584704
৯৫,0.0003956113995847039
বঙ্গবন্ধুর,0.0003956072128086964
ফিতরা,0.0003956072128086963
জন্মদিনে,0.0003956033546368854
সর্বনিম্ন,0.0003956033546368853
শিশুদের,0.0003955998065960118
রাজশাহীতে,0.0003955998065960117
বই,0.0003955965508451914
অনুষ্ঠিত,0.0003955965508451913
ইফতার,0.0003955935701657157
মাহফিল,0.00039559357016571566
বিতরণ,0.0003955908479510969
ইফতার,0.00039559084795109684
এনআরবিসি,0.00039558836819735015
ট্রাস্টের,0.00039558836819735004
ব্যাংকের,0.0003955861154935053
আম,0.0003955861154935052
পঞ্চগড়ে,0.0003955840750123411
ফালাহ,0.000395584075012341
২৭,0.0003955822325013348
জানিয়েছেন,0.00039558223250133476
কেজি,0.0003955805742738207
ছাত্ররা,0.0003955805742738206
গাঁজাসহ,0.00039557908720035085
বিদেশী,0.0003955790872003507
স্বামী,0.0003955777587002527
শিকার,0.00039557775870025256
স্ত্রী,0.0003955765767333767
হামলার,0.0003955765767333766
গ্রেফতার,0.0003955755297920287
অবস্থায়,0.0003955755297920286
লক্ষ্মীপাশা,0.00039557460689308195
নামাজ,0.0003955746068930818
বালিকা,0.00039557379757026247
গুজরাটে,0.00039557379757026236
উচ্চবিদ্যালয়,0.00039557309186660425
প্রতিমন্ত্রী,0.00039557309186660414
ম্যানেজিং,0.00039557248032706763
বাণিজ্য,0.0003955724803270675
কমিটির,0.00039557195399131747
মধ্যস্বত্বভোগী,0.0003955719539913174
সভাপতি,0.0003955715043866559
অ্যাপস,0.0003955715043866558
হলেন,0.0003955711235211055
ব্যাবসায়ীদের,0.00039557112352110545
রোজিয়া,0.00039557080387663863
চুরি,0.0003955708038766386
সুলতানা,0.00039557053840254865
ভেঙে,0.0003955705384025486
চামেলী,0.00039557032050895947
তালা,0.00039557032050895936
হাসপাতাল,0.00039557014406046916
দুপুরে,0.00039557014406046905
গাঁজার,0.00039557000336992433
দিনে,0.0003955700033699243
বাগান,0.0003955698931923216
এলাকায়,0.00039556989319232156
কিশোরগঞ্জের,0.0003955698087188325
পৌর,0.00039556980871883243
গুরুদয়াল,0.0003955697455709486
গফরগাঁওয়ে,0.0003955697455709486
সরকারি,0.00039556969979474436
ভিক্টোরিয়া,0.0003955696997947443
কলেজে,0.00039556966785525305
রাজকন্যা,0.00039556966785525305
গণ,0.0003955696466309545
সুইডেনের,0.0003955696466309544
ইফতার,0.00039556963340837015
আসছেন,0.00039556963340837015
কাপ্তাই,0.00039556962587676434
হাতিয়ায়,0.00039556962587676434
হ্রদে,0.00039556962212294725
শোকজ,0.00039556962212294725
বহিষ্কার,0.0003955696206261782
জেগে,0.00039556962062617813
ওঠা,0.0003955696202531663
চরে,0.0003955696202531663
ফসলের,0.0003955696202531663
সমারোহ,0.0003955696202531663
স্থানে,0.0003955696202531663
দুর্ঘটনায়,0.0003955696202531663
৪,0.0003955696202531663
মাসে,0.0003955696202531663
৫০,0.0003955696202531663
হতাহত,0.0003955696202531663
ঢাকা,0.0003955696202531663
চট্টগ্রাম,0.0003955696202531663
মহাসড়ক,0.0003955696202531663
রাজাপুরে,0.0003955696202531663
ট্রান্সফর্মার,0.0003955696202531663
চুরির,0.0003955696202531663
হিড়িক,0.0003955696202531663
মাধবদীতে,0.0003955696202531663
সিজারের,0.0003955696202531663
সময়,0.0003955696202531663
মাসহ,0.0003955696202531663
নবজাতকের,0.0003955696202531663
মৃত্যু,0.0003955696202531663
বঙ্গবন্ধুর,0.0003955696202531663
সোনার,0.0003955696202531663
বাংলা,0.0003955696202531663
গড়তে,0.0003955696202531663
দুর্নীতিমুক্ত,0.0003955696202531663
থাকতে,0.0003955696202531663
মেয়র,0.0003955696202531663
মোস্তফা,0.0003955696202531663
বরিশালে,0.0003955696202531663
অতিরিক্ত,0.0003955696202531663
দামে,0.0003955696202531663
পণ্য,0.0003955696202531663
বিক্রি,0.0003955696202531663
করায়,0.0003955696202531663
৫,0.0003955696202531663
ব্যবসায়ীর,0.0003955696202531663
অর্থদণ্ড,0.0003955696202531663
চট্টগ্রাম,0.0003955696202531663
মহানগরী,0.0003955696202531663
বাঁশখালীতে,0.0003955696202531663
ইফতারসামগ্রী,0.0003955696202531663
বিতরণ,0.0003955696202531663
পাবনায়,0.0003955696202531663
চরমপন্থী,0.0003955696202531663
দলের,0.0003955696202531663
সাবেক,0.0003955696202531663
সদস্যকে,0.0003955696202531663
হত্যা,0.0003955696202531663
ভুরুঙ্গামারীর,0.0003955696202531663
ভূমিহীন,0.0003955696202531663
বিধবার,0.0003955696202531663
ভাগ্যে,0.0003955696202531663
জোটেনি,0.0003955696202531663
আশ্রয়ণ,0.0003955696202531663
প্রকল্পের,0.0003955696202531663
ঘর,0.0003955696202531663
বঙ্গবন্ধুর,0.0003955696202531663
জন্মবার্ষিকীতে,0.0003955696202531663
অনুষ্ঠান,0.0003955696202531663
চট্টগ্রাম,0.0003955696202531663
নগরজুড়ে,0.0003955696202531663
মশার,0.0003955696202531663
দাপটে,0.0003955696202531663
নাগরিকরা,0.0003955696202531663
অসহায়,0.0003955696202531663
ওষুধের,0.0003955696202531663
কার্যকারিতা,0.0003955696202531663
প্রশ্ন,0.0003955696202531663
ভাষাসৈনিক,0.0003955696202531663
কাজী,0.0003955696202531663
গোলাম,0.0003955696202531663
মাহবুবের,0.0003955696202531663
মৃত্যুবার্ষিকী,0.0003955696202531663
মামুনুল,0.0003955696202531663
হকের,0.0003955696202531663
মুক্তি,0.0003955696202531663
দাবি,0.0003955696202531663
১০,0.0003955696202531663
ছাত্র,0.0003955696202531663
সংগঠনের,0.0003955696202531663
অঙ্কুরের,0.0003955696202531663
রামাদান,0.0003955696202531663
সেশন,0.0003955696202531663
সম্পন্ন,0.0003955696202531663
ইসলামের,0.0003955696202531663
অনুপম,0.0003955696202531663
সৌন্দর্য,0.0003955696202531663
ছড়িয়ে,0.0003955696202531663
ডা,0.0003955696202531663
আব্দুল্লাহ,0.0003955696202531663
খান,0.0003955696202531663
প্রাথমিকে,0.0003955696202531663
শিক্ষক,0.0003955696202531663
নিয়োগে,0.0003955696202531663
তৃতীয়,0.0003955696202531663
ধাপের,0.0003955696202531663
পরীক্ষা,0.0003955696202531663
২৯,0.0003955696202531663
মার্চ,0.0003955696202531663
প্রতিবাদ,0.0003955696202531663
উপেক্ষা,0.0003955696202531663
ইবিতে,0.0003955696202531663
অ্যাকাডেমিক,0.0003955696202531663
এলাকায়,0.0003955696202531663
মঞ্চের,0.0003955696202531663
ইবিতে,0.0003955696202531663
অভিযোগ,0.0003955696202531663
সমাধানে,0.0003955696202531663
দীর্ঘসূত্রতা,0.0003955696202531663
বিচার,0.0003955696202531663
শেষের,0.0003955696202531663
ছাত্রত্ব,0.0003955696202531663
শেষ,0.0003955696202531663
অভিযুক্তদের,0.0003955696202531663
পাঁচ,0.0003955696202531663
দফা,0.0003955696202531663
দাবিতে,0.0003955696202531663
জাতীয়,0.0003955696202531663
প্রেস,0.0003955696202531663
ক্লাবে,0.0003955696202531663
বিড়ি,0.0003955696202531663
শ্রমিকদের,0.0003955696202531663
মানববন্ধন,0.0003955696202531663
সাভারে,0.0003955696202531663
২,0.0003955696202531663
স্কুলশিক্ষার্থীকে,0.0003955696202531663
কুপিয়েছে,0.0003955696202531663
কিশোর,0.0003955696202531663
গ্যাং,0.0003955696202531663
সদস্যরা,0.0003955696202531663
নামীদামি,0.0003955696202531663
ব্র্যান্ডের,0.0003955696202531663
নকল,0.0003955696202531663
ফোন,0.0003955696202531663
অর্ধেক,0.0003955696202531663
দামে,0.0003955696202531663
বিক্রি,0.0003955696202531663
চক্রের,0.0003955696202531663
৩,0.0003955696202531663
গ্রেফতার,0.0003955696202531663
ড.,0.0003955696202531663
আশরাফ,0.0003955696202531663
সিদ্দিকীর,0.0003955696202531663
মৃত্যুবার্ষিকী,0.0003955696202531663
বেকারত্ব,0.0003955696202531663
দূরীকরণ,0.0003955696202531663
কর্মসংস্থান,0.0003955696202531663
সৃষ্টি,0.0003955696202531663
ঢাকা,0.0003955696202531663
মহানগরী,0.0003955696202531663
দক্ষিণ,0.0003955696202531663
জামায়াতের,0.0003955696202531663
সেলাই,0.0003955696202531663
মেশিন,0.0003955696202531663
উপহার,0.0003955696202531663
কক্সবাজার,0.0003955696202531663
ফাঁকা,0.0003955696202531663
কর্মচারীদের,0.0003955696202531663
অগ্রিম,0.0003955696202531663
বেতন,0.0003955696202531663
বোনাস,0.0003955696202531663
দিয়ে,0.0003955696202531663
বাধ্যতামূলক,0.0003955696202531663
ছুটি,0.0003955696202531663
নাটকীয়,0.0003955696202531663
জয়,0.0003955696202531663
গাজী,0.0003955696202531663
গ্রুপ,0.0003955696202531663
রূপগঞ্জ,0.0003955696202531663
লিজেন্ডসের,0.0003955696202531663
রাজীবকে,0.0003955696202531663
ঘিরে,0.0003955696202531663
অলিম্পিকের,0.0003955696202531663
স্বপ্ন,0.0003955696202531663
ইনজুরির,0.0003955696202531663
হামলায়,0.0003955696202531663
টালমাটাল,0.0003955696202531663
তৃতীয়,0.0003955696202531663
ওয়ানডে,0.0003955696202531663
এমবাপ্পের,0.0003955696202531663
হ্যাটট্রিক,0.0003955696202531663
জিতে,0.0003955696202531663
দুইয়ে,0.0003955696202531663
বার্সেলোনা,0.0003955696202531663
টেস্টে,0.0003955696202531663
১৪৫,0.0003955696202531663
কিমি,0.0003955696202531663
গতির,0.0003955696202531663
নাহিদ,0.0003955696202531663
রানা,0.0003955696202531663
প্রতিভার,0.0003955696202531663
আরেক,0.0003955696202531663
নাম,0.0003955696202531663
রিশাদ,0.0003955696202531663
মহাকাশে,0.0003955696202531663
রেস্তোরাঁ,0.0003955696202531663
ভলভো,0.0003955696202531663
বাসে,0.0003955696202531663
গরু,0.0003955696202531663
কুয়ালালামপুর,0.0003955696202531663
হাইকমিশন,0.0003955696202531663
ট্র্যাভেল,0.0003955696202531663
পারমিট,0.0003955696202531663
দেয়া,0.0003955696202531663
ঈদের,0.0003955696202531663
কাওরানবাজারের,0.0003955696202531663
ঝুঁকিপূর্ণ,0.0003955696202531663
ভবন,0.0003955696202531663
ভেঙে,0.0003955696202531663
ফেলা,0.0003955696202531663
মেয়র,0.0003955696202531663
আতিক,0.0003955696202531663
সাংবাদিকদের,0.0003955696202531663
পূর্ণ,0.0003955696202531663
স্বাধীনতা,0.0003955696202531663
নিশ্চিত,0.0003955696202531663
তথ্য,0.0003955696202531663
প্রতিমন্ত্রী,0.0003955696202531663
দেশে,0.0003955696202531663
বছরে,0.0003955696202531663
সাড়ে,0.0003955696202531663
৮,0.0003955696202531663
মানুষ,0.0003955696202531663
মুখগহ্বরের,0.0003955696202531663
ক্যান্সারে,0.0003955696202531663
মারা,0.0003955696202531663
যায়,0.0003955696202531663
আগামীকাল,0.0003955696202531663
মুখগহ্বর,0.0003955696202531663
ক্যান্সার,0.0003955696202531663
দিবস,0.0003955696202531663
রাশিয়া,0.0003955696202531663
ন্যাটো,0.0003955696202531663
সঙ্ঘাত,0.0003955696202531663
এক,0.0003955696202531663
পা,0.0003955696202531663
দূরেই,0.0003955696202531663
তৃতীয়,0.0003955696202531663
বিশ্বযুদ্ধ,0.0003955696202531663
পুতিন,0.0003955696202531663
চরে,0.0003955696202531663
প্রতিবাদী,0.0003955696202531663
অবস্থান,0.0003955696202531663
ধর্মঘট,0.0003955696202531663
কর্ণফুলী,0.0003955696202531663
নদীর,0.0003955696202531663
মাঝখানে,0.0003955696202531663
বর্জ্য,0.0003955696202531663
শোধনাগার,0.0003955696202531663
স্থাপনের,0.0003955696202531663
উদ্যোগ,0.0003955696202531663
চসিকের,0.0003955696202531663
সিন্ডিকেটকে,0.0003955696202531663
কোলে,0.0003955696202531663
বসিয়ে,0.0003955696202531663
বিরোধী,0.0003955696202531663
দলের,0.0003955696202531663
