word,weight
টাকার,0.0004568818210413288
অধ্যাপক,0.00045688182104132826
সঙ্কট,0.00045609448643004353
চেয়ারম্যান,0.0004560944864300429
কাটছে,0.0004553157310745642
বিভাগের,0.0004553157310745636
ব্যাংকে,0.00045469516423508253
আবুল,0.0004546951642350819
এক,0.0004545454784014533
টেলিভিশন,0.0004545454784014527
দিনেই,0.00045378365234653294
অ্যান্ড,0.00045378365234653234
কেন্দ্রীয়,0.00045303017736908154
ফিল্ম,0.0004530301773690811
অভিযোগ,0.00045250654261659546
হোসেন,0.0004525065426165947
ব্যাংক,0.0004522849784633189
জবির,0.00045228497846331835
ধার,0.0004515479811674711
সাক্ষাত,0.0004515479811674707
২২,0.00045081911157067927
প্রতিনিধির,0.0004508191115706788
হয়রানির,0.00045031593351531064
বাজার,0.00045031593351531
টাকা,0.00045009829631798427
নারী,0.0004500982963179837
১,0.0004493854626136019
জাতিসঙ্ঘ,0.00044938546261360135
সপ্তাহে,0.000448680538222676
কর্মসূচি,0.0004486805382226754
যৌন,0.0004481233139750818
ব্যবস্থাটাকে,0.0004481233139750812
শতাধিক,0.00044798345147167975
খাদ্য,0.00044798345147167916
ত্রাণকর্মী,0.00044729413124762013
বিশ্ব,0.00044729413124761953
হত্যা,0.0004466125069961807
সাথে,0.00044661250699618016
ইসরাইলের,0.0004459385087189287
পররাষ্ট্রমন্ত্রীর,0.00044593850871892815
ছাত্রীর,0.00044592866074876663
ঢেলে,0.0004459286607487661
স্বাধীনতার,0.000445272066969696
প্রধানমন্ত্রী,0.0004452720669696955
দাবিতে,0.00044461311285023546
নিলেন,0.0004446131128502349
উত্তাল,0.0004439615780052417
টেনে,0.00044396157800524115
জবি,0.0004437319502926833
সাজানোর,0.0004437319502926827
রাজপথ,0.0004433173946168181
বুকে,0.00044331739461681756
গ্র্যান্ড,0.00044268049539846247
পেয়ে,0.000442680495398462
ফিনালের,0.0004420508135886373
আইভীকে,0.0004420508135886368
বিরুদ্ধে,0.00044153315876092685
করছি,0.0004415331587609262
ঈদে,0.0004414282829439832
ক্রিকেটার,0.0004414282829439826
আসছে,0.00044081283773222865
পাকিস্তানি,0.00044081283773222805
রনির,0.0004402044127248445
ক’জন,0.0004402044127248439
গান,0.00043960294318948467
পালনে,0.0004396029431894841
ইমনের,0.00043933226199953905
বাণিজ্য,0.00043933226199953845
সবসময়,0.00043900836488225246
ওমরাহ,0.0004390083648822519
ভালো,0.0004384206140398267
পবিত্র,0.0004384206140398261
গল্পের,0.000437839627371479
রমজানে,0.00043783962737147837
সাথে,0.0004372653420510091
আন্দোলন,0.0004372653420510084
শিক্ষক,0.0004371292355405291
প্রতিমন্ত্রী,0.00043712923554052846
থাকতে,0.00043669769570862374
প্রতিষ্ঠায়,0.00043669769570862303
চাই,0.0004361366264227814
শাসন,0.0004361366264227807
খায়রুল,0.00043558207271202174
আইনের,0.00043558207271202103
বাসার,0.0004350339735267985
কাউন্সিল,0.0004350339735267979
প্রধান,0.0004349240545957386
জি,0.000434924054595738
এনভিডিয়ার,0.00043449226824133125
ল’ইয়ার্স,0.0004344922682413306
এআই,0.00043395689664548875
বাংলাদেশ,0.0004339568966454881
চিপ,0.0004334277989367189
জুন,0.0004334277989367182
টিকটক,0.00043290491571203323
৩০,0.00043290491571203253
ডিবি,0.00043271669405054705
টু,0.00043271669405054645
ব্যবহারকারীদের,0.0004323881879600578
পরীক্ষা,0.00043238818796005715
ব্যক্তিগত,0.0004318775570531578
এপ্রিল,0.0004318775570531571
তথ্যের,0.00043137296473964295
১৬,0.0004313729647396422
নিরাপত্তায়,0.000430874353136062
পূরণ,0.00043087435313606134
তদন্ত,0.00043050712845741214
জি,0.00043050712845741154
সক্রিয়,0.00043038166471958935
ফরম,0.00043038166471958864
যুক্তরাষ্ট্র,0.00042989484232051016
এইচএসসির,0.0004298948423205095
দেশে,0.00042941382911480775
কেজরিওয়াল,0.00042941382911480716
ভয়াবহ,0.00042893856861685664
অরবিন্দ,0.0004289385686168561
মাত্রায়,0.0004284690046722234
মুখ্যমন্ত্রী,0.0004284690046722227
পররাষ্ট্রমন্ত্রী,0.000428295332029239
পদ্ধতিতে,0.0004282953320292384
বায়ুদূষণ,0.00042800508145057883
দিল্লির,0.00042800508145057807
সবাই,0.0004275467434387226
গ্রেফতার,0.00042754674343872194
উদাসীন,0.0004270939354337218
মামলায়,0.0004270939354337211
তাওবার,0.00042664660253616417
দুর্নীতি,0.0004266466025361635
রবের,0.0004262046901435282
আবগারি,0.0004262046901435275
মেরে,0.0004260812786325736
বাংলাদেশ,0.000426081278632573
আসা,0.0004257681439436676
কোম্পানি,0.0004257681439436669
মিথ্যা,0.000425336909908414
বৃটিশ,0.0004253369099084134
বলার,0.0004249109342872947
করলো,0.00042491093428729404
পরিণাম,0.00042449016360136647
চাকরিচ্যুত,0.00042449016360136577
সৃষ্টির,0.0004240745446371649
কর্মীকে,0.00042407454463716423
ঘাপটি,0.0004238649417806141
বিমানের,0.00042386494178061354
পরতে,0.0004236640244407681
দেয়ায়,0.0004236640244407674
পরতে,0.0004232585503119747
ভোট,0.0004232585503119741
আল্লাহর,0.0004228580697985939
পুতিনকে,0.0004228580697985933
অস্তিত্বের,0.0004224625306908482
বাড়লো,0.0004224625306908477
প্রমাণ,0.00042207188101588616
দাম,0.0004220718810158855
প্রশ্নোত্তর,0.00042168606903240366
স্বর্ণের,0.000421686069032403
কুশীলবরা,0.0004216462946260336
সাথে,0.000421646294626033
আল,0.00042130504322537496
দুদিন,0.0004213050432253743
কুরআনের,0.0004209287523008881
কমানোর,0.00042092875230088754
বাণী,0.0004205571451810867
কর্তারা,0.00042055714518108623
স্মরণ,0.0004201901709992146
রেল,0.00042019017099921395
এম,0.0004198277790947619
তদন্তে,0.0004198277790947613
ওবায়দুর,0.0004194699190087125
বার্তা,0.0004194699190087119
ইলেভেনের,0.0004194253099536088
আগ্রহী,0.00041942530995360826
রহমান,0.0004191165404788889
রমজানের,0.0004191165404788883
ডিজিটাল,0.00041876759343539453
বোর্ডে,0.0004187675934353939
জুয়ার,0.0004184230279961513
প্রস্থান,0.0004184230279961507
ফাঁদ,0.000418082794462531
স্টেশনের,0.00041808279446253044
দেশ,0.0004177468433150777
রেল,0.0004177468433150771
জাতি,0.00041741512520932135
লন্ডনে,0.00041741512520932064
ওয়ান,0.00041720196017264736
কানাডা,0.00041720196017264687
রাষ্ট্র,0.0004170875909716793
ইশরাক,0.0004170875909716786
জলদস্যু,0.00041676419159544515
হত্যাকারী,0.0004167641915954445
বনাম,0.0004164448782368621
গণতন্ত্র,0.0004164448782368615
রাষ্ট্রদস্যু,0.0004161296022112802
লীগই,0.0004161296022112797
পাকিস্তানকে,0.00041581831498939577
আ,0.00041581831498939533
আরো,0.00041551096819357047
লেবাসধারী,0.00041551096819356987
১১০,0.0004152075135942289
চেতনার,0.00041520751359422846
সম্পাদক,0.0004149762173092072
জয়পুরহাটে,0.00041497621730920666
ডলার,0.0004149093087870857
মুক্তিযুদ্ধের,0.0004149093087870853
দেবে,0.00041461627236719285
মন্ত্রী,0.00041461627236719236
আইএমএফ,0.00041432832484421863
কল্যাণ,0.0004143283248442181
নির্বাচিত,0.0004140453885757756
প্রবাসী,0.0004140453885757751
শর্তসাপেক্ষে,0.0004137673877038041
হবে-,0.0004137673877038036
ন্যাটোতে,0.00041349424809383837
গঠন,0.0004134942480938379
ট্রাম্প,0.00041322589727699514
সেল,0.0004132258972769947
চীনে,0.00041296226439453264
কল্যাণ,0.00041296226439453215
আলো,0.0004127480529981006
ডায়রিয়ার,0.00041274805299810005
যাত্রীবাহী,0.00041270328014484054
প্রবাসী,0.0004127032801448401
বাস,0.0004124488767327286
শিগগিরই,0.00041244887673272824
দুর্ঘটনায়,0.0004121989878208913
কানাডা,0.0004121989878208909
নিহত,0.0004119535484834323
আগ্রহী,0.00041195354848343196
১৪,0.0004117124951613424
ঘনিষ্টভাবে,0.000411712495161342
পাকিস্তানে,0.0004114757656198272
বিমানের,0.0004114757656198269
কয়লা,0.0004112432989073922
মতবিনিময়,0.00041124329890739183
খনিতে,0.0004110150353165932
প্রশাসকের,0.00041101503531659284
বিস্ফোরণে,0.0004107909163463704
জেলা,0.00041079091634637
১২,0.00041057088466588587
কর্মকর্তাদের,0.00041057088466588555
হাজিরা,0.00041051743847467627
প্রকোপ,0.00041051743847467584
শ্রমিক,0.00041035488407979096
প্রশাসনের,0.00041035488407979064
নিহত,0.0004101428594948531
উপজেলা,0.0004101428594948528
অনাহারে,0.00040993475688787674
বানিয়াচংয়ে,0.0004099347568878764
মৃত্যুর,0.0004097305232748561
পাহারা,0.0004097305232748557
মুখে,0.00040953010668130107
হাতে,0.00040953010668130075
রাখাইনের,0.00040933345611368193
লাঠি,0.00040933345611368166
বাস্তুচ্যুতরা,0.00040914052153193906
দিয়ে,0.0004091405215319388
যুক্তরাষ্ট্র,0.0004089512538230101
আগুন,0.0004089512538230099
ইউক্রেনকে,0.00040876560477532754
ঘরে,0.0004087656047753272
ব্যর্থ,0.0004085835270542414
বাবার,0.00040858352705424114
দেবে,0.0004084049741783283
রহমান,0.000408404974178328
মামলায়,0.0004082843445663706
এক,0.0004082843445663701
লয়েড,0.00040822990049654384
শফিকুর,0.00040822990049654357
অস্টিন,0.0004080582611661844
ডা.,0.00040805826116618415
যুক্তরাষ্ট্র,0.00040789001213162025
দায়িত্ব,0.0004078900121316199
ফিলিপাইনের,0.00040772511010376807
ঈমানি,0.00040772511010376774
মিত্রতা,0.000407563512540271
দাঁড়ানো,0.00040756351254027064
লৌহদৃঢ়,0.0004074051776263553
পাশে,0.000407405177626355
ব্লিনকেন,0.0004072500642563352
মানুষের,0.0004072500642563348
নোয়াখালীতে,0.0004070981320157392
দুর্দশাগ্রস্ত,0.00040709813201573883
ডাকাতির,0.0004069493411640319
রেকর্ড,0.0004069493411640315
প্রস্তুতিকালে,0.0004068036526179058
দামে,0.00040680365261790553
গ্রেফতার,0.0004066610279351216
স্বর্ণের,0.00040666102793512134
৩,0.00040652142929887246
পরই,0.00040652142929887213
অস্ত্র,0.0004063848195026534
২,0.00040638481950265305
উদ্ধার,0.00040625116193561357
কমার,0.0004062511619356133
দোহারে,0.0004061204205683746
বাংলাদেশী,0.00040612042056837434
আইনের,0.0004060487416840206
সপ্তাহে,0.0004060487416840201
দুর্বৃত্তের,0.00040599255993929365
পাননি,0.0004059925599392933
হামলায়,0.0004058675451411565
