id,website_id,request_url,response_url,category1,category2,title,abstract,body,pub_time,cole_time,images,language_id,md5
19823918,2256,https://www.webbangladesh.com/%e0%a6%a6%e0%a7%87%e0%a6%b6%e0%a7%87%e0%a6%b0-%e0%a6%ac%e0%a6%bf%e0%a6%ad%e0%a6%bf%e0%a6%a8%e0%a7%8d%e0%a6%a8-%e0%a6%8f%e0%a6%b2%e0%a6%be%e0%a6%95%e0%a6%be%e0%a7%9f-%e0%a6%ad%e0%a6%be%e0%a6%99/,https://www.webbangladesh.com/%e0%a6%a6%e0%a7%87%e0%a6%b6%e0%a7%87%e0%a6%b0-%e0%a6%ac%e0%a6%bf%e0%a6%ad%e0%a6%bf%e0%a6%a8%e0%a7%8d%e0%a6%a8-%e0%a6%8f%e0%a6%b2%e0%a6%be%e0%a6%95%e0%a6%be%e0%a7%9f-%e0%a6%ad%e0%a6%be%e0%a6%99/,no category,,দেশের বিভিন্ন এলাকায় ভাঙচুর অগ্নিসংযোগ-হুমকি-বাধা,দ্বাদশ জাতীয় সংসদ নির্বাচন যতই এগিয়ে আসছে ততই বাড়ছে সহিংসতা। রাজপথের উত্তাপ ছড়িয়ে পড়ছে দেশের ,"দ্বাদশ জাতীয় সংসদ নির্বাচন যতই এগিয়ে আসছে ততই বাড়ছে সহিংসতা। রাজপথের উত্তাপ ছড়িয়ে পড়ছে দেশের বিভিন্ন স্থানে। পরস্পর প্রতিদ্বন্দ্বী প্রার্থীদের এ সংঘাত জেলা-উপজেলা পেরিয়ে বিস্তৃত হচ্ছে তৃণমূলে। ক্ষমতাসীন আওয়ামী লীগ ও স্বতন্ত্র প্রার্থীদের মধ্যে এসব ঘটনা বেশি ঘটছে। তবে জাতীয় পার্টি, বিএনএম এবং অন্য দলগুলোর মধ্যেও থেমে নেই উত্তেজনা। প্রায়ই ঘটছে অস্থায়ী নির্বাচনী অফিস ভাঙচুর। আগুনে পুড়িয়ে দেওয়া হচ্ছে অফিস ও মোটর সাইকেল। চলছে প্রার্থীর কর্মী-সমর্থকদের মারধর। বাধা দেওয়া হচ্ছে নির্বাচনী প্রচারণায়। পাশাপাশি দেওয়া হচ্ছে জীবননাশের হুমকি। এসব ঘটনায় থানায় চলছে পাল্টাপাল্টি মামলা দায়ের। আর এসব ঘটনায় ভোটারদের মাঝেও ছড়িয়ে পড়ছে ভীতি। পাবনা প্রতিনিধি জানান, পাবনা-১ আসনে নৌকা প্রতীকের প্রধান নির্বাচনী এজেন্ট আসিফ শামস রঞ্জন অভিযোগ করেন, নির্বাচনী প্রচার-প্রচারণা শুরু থেকেই স্বতন্ত্র প্রার্থী অধ্যাপক আবু সাইয়িদের সমর্থকরা নৌকা প্রতীকের প্রচার প্রচারণা, নির্বাচনী গণসংযোগ, পথ সমাবেশ ও নির্বাচনী মিছিলে নানাভাবে হামলা, ইটপাটকেল নিক্ষেপ, গাড়ি ভাঙচুর ও ধাওয়া দিয়ে সংঘর্ষে জড়াচ্ছে। তারা উপজেলা আওয়ামী লীগ অফিসে ঢুকে ভাঙচুর করেছে। জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান ও প্রধানমন্ত্রী শেখ হাসিনার ছবিও তারা ভাঙচুর করেছে।
তিনি অভিযোগ করেন, প্রশাসন নিরপেক্ষ ভূমিকা পালন করছে না। স্থানীয় আওয়ামী লীগের পক্ষ থেকে দলীয় অফিসে হামলা, ভাঙচুর ও নেতাকর্মীদের মারধরের অভিযোগে পৃথক দু’টি মামলা করা হয়েছে। মামলার আসামিরা স্বতন্ত্র প্রার্থীর সভা সমাবেশ ও মিছিলে উপস্থিত থাকলেও তাদের অজ্ঞাত কারণে পুলিশ গ্রেপ্তার করছে না।
এদিকে পাবনা প্রেস ক্লাবে আয়োজিত সংবাদ সম্মেলনে স্বতন্ত্র প্রার্থীর দাবি, সুষ্ঠু ও শান্তিপূর্ণ ভোট অনুষ্ঠানের অন্তরায় হয়ে দাঁড়িয়েছে নৌকা প্রার্থী টুকু ও তার ছেলে রঞ্জন। আমাদের নির্বাচনী কার্যক্রমে বাধা দিচ্ছে। নেতাকর্মীদের মারধর করা হচ্ছে। দেওয়া হচ্ছে মিথ্যা মামলা। আমরা শান্তিপূর্ণ ভোটের জন্য সুষ্ঠু ও নিরপেক্ষ পরিবেশ চাই। সেই সঙ্গে আমাদের বিরুদ্ধে দায়ের করা মিথ্যা মামলা প্রত্যাহার করতে হবে। তারা বলেন, আমাদের মিছিলে হামলা ও মারধরের অভিযোগে সাঁথিয়া পৌরসভার মেয়র মাহবুবুল আলম বাচ্চুসহ ১৪ জনের নামে মামলা করেছি। প্রকাশ্যে পৌর মেয়র বাচ্চু নৌকা প্রতীকের কার্যক্রম চালালেও পুলিশ তাকেসহ অন্য আসামিদের ধরছে না।’
এ ব্যাপারে সাঁথিয়া থানার ওসি আনোয়ার হোসেন বলেন, ‘নৌকা প্রতীকের পক্ষে দু’টি এবং স্বতন্ত্র প্রার্থীর পক্ষে এটি মামলা থানায় রেকর্ড করা হয়েছে। পৃথক তিনটি মামলায় তিনজনকে গ্রেপ্তারও করা হয়েছে। শুক্রবারের ঘটনার পর থেকে এলাকায় উত্তেজনা বিরাজ করলেও নাশকতা ও অপ্রীতিকর ঘটনা এড়াতে অতিরিক্ত পুলিশ মোতায়েন করা হয়েছে।’
বাঁশখালী (চট্টগ্রাম) প্রতিনিধি জানান, নৌকার প্রার্থী মোস্তাফিজুর রহমান চৌধুরীর উপস্থিতিতে স্বতন্ত্র প্রার্থী মুজিবুর রহমান সিআইপির নির্বাচনী অফিস ভাঙচুরের অভিযোগ উঠেছে। শনিবার সন্ধ্যা ৬টার দিকে পুঁইছড়ি ইউপির ৬ নম্বর ওয়ার্ডের সলিমাবাজারস্থ নির্বাচনী অফিসে ঘটনা ঘটে।
স্বতন্ত্র প্রার্থীর সমর্থকদের অভিযোগ, নৌকার কর্মীরা মিছিল নিয়ে এসে হঠাৎ তাদের অফিসে ঢুকে হামলা চালিয়ে চেয়ার এবং টেবিল ভেঙে ফেলে এবং গালাগাল করে। এ সময় ঘটনাস্থলে এমপি মোস্তাফিজ উপস্থিত ছিলেন বলেও দাবি তাদের।
ভাঙচরের ঘটনা স্বীকার করে থানার ভারপ্রাপ্ত কর্মকর্তা (ওসি) তোফায়েল আহমেদ বলেন, ‘সন্ধায় ওই এলাকায় এমপি মোস্তাফিজুর রহমানের একটি মিছিল যাচ্ছিল। সেখান থেকে হামলা চালানো হয়েছে বলে জানান স্বতন্ত্র প্রার্থীর সমর্থকরা। এ সময় এমপি উপস্থিত ছিলেন বলেও স্থানীয়রা অভিযোগ করেছেন।’
সহকারী পুলিশ সুপার আনোয়ারা (সার্কেল) সোহানুর রহমান সোহাগ বলেন, ‘ভাঙচুরের খবর পেয়ে আমরা ঘটনাস্থলে গিয়েছিলাম। ভাঙচুর হয়েছে ঠিকেই তবে কারা করেছে সে বিষয়ে এখনই বলা যাচ্ছে না। ঘটনাস্থলে উপস্থিত কয়েকজনের সঙ্গে কথা কলে তারা দাবি করেন, একটি মিছিল থেকে ভাঙচুর চালানো হয়েছে।
ভুঞাপুর (টাঙ্গাইল) প্রতিনিধি জানান, স্বতন্ত্র প্রার্থীর নির্বচনী প্রচারণা থেকে মাইক সেট ছিনতাইয়ের ঘটনা ঘটেছে। এছাড়া দু’জনের ওপর ঘটেছে হামলার ঘটনা।
স্বতন্ত্র প্রার্থী ও গোপালপুর উপজেলা আওয়ামী লীগের সদস্য সাবেক উপজেলা চেয়ারম্যান ইউনুস ইসলাম তালুকদার ঠান্ডু বলেন, ‘সন্ত্রাসীরা আমার নির্বাচনী প্রচারণায় নানাভাবে বাধা দিচ্ছে। আমার পোস্টার লাগালেই ছিঁড়ে ফেলছে, আমাকেসহ কর্মীদের ওপর হামলা চালাচ্ছে। বেশ কয়েকজন আহত হয়ে হাসপাতালে ভর্তি আছে, প্রচার মাইক ছিনতাই করে নিয়ে গেছে। প্রসাশনের কাছে একাধিক অভিযোগ দিয়েও প্রতিকার পাচ্ছি না। থানায় ৩৪ জনকে আসামি করে মামলা করার পরও পুলিশ কাউকে গ্রেপ্তার করেনি। এ অবস্থায় সুষ্ঠু নির্বাচন নিয়ে আমি শঙ্কার মধ্যে আছি।’
ভূঞাপুর থানার ওসি আহসান উল্লাহ বলেন, ‘আমিসহ আমার টিম সার্বক্ষণিক মনিটরিং করছি, অভিযোগের ভিত্তিতে প্রয়োজনীয় ব্যবস্থা নিতে কোনো কার্পণ্য করছি না।’
কালিয়াকৈর (গাজীপুর) প্রতিনিধি জানান, গাজীপুর-১ আসনের স্বতন্ত্র প্রার্থী রেজাউল করিম রাসেল (ট্রাক প্রতীক) ও তার সমর্থকদের বিরুদ্ধে আচরণ বিধি লঙ্ঘনের অভিযোগ উঠেছে। শনিবার বিকালে ওই প্রার্থীর এক সমর্থককে ৪০ হাজার টাকা জরিমানা করেছেন ভ্রাম্যমাণ আদালত।
সূত্রে জানা যায়, স্বতন্ত্র প্রার্থী রেজাউল করিম রাসেলের (ট্রাক প্রতীক) সমর্থনে গাজীপুর-১ আসনের কালিয়াকৈর উপজেলা এলাকায় দিনব্যাপী গণসংযোগে ব্যাপক যানজটের সৃষ্টি হয়। এছাড়া ওই প্রার্থীর ব্যবহৃত পোস্টারে প্রার্থী ও প্রতীক ব্যতীত অন্য ব্যক্তির ছবি, প্রচারণার কাজে ব্যবহৃত ট্রাকে পোস্টার এবং প্রার্থীর কিছু সমর্থক প্রার্থীর ছবি সম্বলিত গেঞ্জি পরিধানরত অবস্থায় ছিলেন। এর দ্বারা প্রার্থী ও প্রার্থীর সমর্থকরা জাতীয় সংসদ নির্বাচন আচরণ বিধিমালা, ২০০৮ এর ৬(খ), ৭(৩), ৭ এর ১(গ) এবং ১০(ঙ) বিধি লঙ্ঘন করেন।
মেহেরপুর প্রতিনিধি জানান, মেহেরপুর-১ আসনের (সদর-মুজিবনগর) মুজিবনগর উপজেলার বাগোয়ান গ্রামে নৌকার প্রার্থী সমর্থকদের ধাওয়া-পাল্টাধাওয়ার ঘটনায় স্বতন্ত্র প্রার্থীর এক নারী কর্মীসহ চারজন আহত হয়েছেন বলে অভিযোগ উঠেছে। এ ঘটনায় রোববার মুজিবনগর থানায় পরস্পরবিরোধী মামলা করা হয়েছে।
মুজিবনগর থানার ওসি উজ্জ্বল কুমার দত্ত জানান, খবর পেয়ে ঘটনাস্থলে যায় পুলিশের একটি দল। ঘটনাস্থলে পুলিশ মোতায়েন করা হয়েছে। উভয়ে একে অন্যের বিরুদ্ধে অভিযোগ করেছে। বিষয়টি নিয়ে সুষ্ঠু তদন্ত করে আইনগত ব্যবস্থা নেওয়া হবে।
নওগাঁ প্রতিনিধি জানান, নওগাঁ-৫ (সদর) আসনে স্বতন্ত্র প্রার্থীর প্রচারণা চালানোয় এক আওয়ামী লীগ নেতাকে প্রাণনাশের হুমকি দেওয়াসহ প্রায় এক ঘণ্টা অবরুদ্ধ রাখার অভিযোগ উঠেছে জেলা ছাত্রলীগের সভাপতি সাব্বির আহমেদ রেজভীর বিরুদ্ধে। পরে স্বতন্ত্র প্রার্থীর অনুসারীরা সেখানে গিয়ে ওই আওয়ামী লীগ নেতাকে উদ্ধার করে বাড়িতে পৌঁছে দেন। ভুক্তভোগী অভিযোগ করে বলেন, ‘স্বতন্ত্র প্রার্থীর প্রচার-প্রচারণায় অংশ নেওয়ায় কো-অপারেটিভ ফোরামের সব সদস্যদের সামনে ছাত্রলীগ সভাপতি এসে আমার ঘাড় থেকে গলা নামিয়ে ফেলার হুমকি দিয়েছে। নির্বাচনে আগে ঘরের বাইরে বের হলে আমাকে মেরে ফেলা হবে বলেও হুমকি দেওয়া হয়। সাব্বিরের নেতৃত্বে প্রায় ৩০ জন নৌকার সমর্থক আমাকে এক ঘণ্টা অবরুদ্ধ করে রেখেছিল। পরে পৌরসভার প্যানেল মেয়র সম্রাটের সহযোগিতায় বাড়িতে সুস্থভাবে ফিরতে পেরেছি। বর্তমানে নিজের জীবন নিয়ে চরম নিরাপত্তাহীনতায় ভুগছি।’
এ বিষয়ে সাব্বির আহমেদ রেজভী বলেন, ‘ট্রাক প্রতীকের কিছু সমথর্কের ওই অনুষ্ঠানে যাওয়ার খবর পেয়ে আমিও গিয়েছিলাম। সেখানে আসলাম হোসেন ট্রাকের হয়ে পুরো ইউনিয়ন দখলে নেওয়ার বক্তব্য রেখেছেন। তাই আমি উপস্থিত সমবায় সমিতির নেতাদের উদ্দেশে নিরপেক্ষভাবে কাজ করার অনুরোধ জানিয়েছি মাত্র। এটা শুনে আসলাম হোসেন ভয় পেয়ে থাকলে সেখানে আমার কিছুই করার নেই।’
নওগাঁ সদর মডেল থানার ওসি জাহিদুল হক বলেন, ‘স্বতন্ত্র প্রার্থীর কোনো সমর্থককে জেলা ছাত্রলীগের সভাপতি হুমকি দিয়েছেন এমন তথ্য আমাদের জানা নেই। অভিযোগ পেলে তদন্ত সাপেক্ষে আইনগত ব্যবস্থা নেওয়া হবে।’ নাটোর প্রতিনিধি জানান, বড়াইগ্রামে ট্রাক প্রতীকের কর্মীদের পাঁচটি মোটর সাইকেল ভাঙচুরসহ পাঁচজনকে পিটিয়ে আহত করার অভিযোগ উঠেছে নৌকা প্রতিকের কর্মীদের বিরুদ্ধে। শনিবার রাতে উপজেলার জোনাইল ইউনিয়নের কচুগাড়ী ঈদগাহ এলাকায় ওই ঘটনা ঘটে। আহতদের উদ্ধার করে উপজেলা স্বাস্থ্য কমপ্লেক্সে ভর্তি করা হয়েছে।
এ ব্যাপারে সাবেক জোনাইল ইউপি চেয়ারম্যান তোজাম্মেল হক বলেন, ‘আমরা দ্বাদশ জাতীয় সংসদ সদস্য নির্বাচনে নাটোর-৪ আসনের ট্রাক প্রতীকের প্রার্থী ও নাটোর জেলা আওয়ামী লীগের তথ্য ও গবেষণাবিষয়ক সম্পাদক আসিফ আব্দুল্লাহ বিন কুদ্দুস শোভনের কর্মী। আমিসহ কয়েকজর কচুগাড়ী গ্রামে ইসলামী জালসায় অতিথি হিসেবে আসিফ আব্দুল্লাহ বিন কুদ্দুস শোভনের পক্ষ থেকে গিয়েছিলাম। ইসলামী জালসা থেকে ফেরার পথে কচুগাড়ী ঈদগাহ এলাকায় পৌঁছালে নৌকা প্রতীকের কর্মী-সমর্থক গুরুদাসপুর ধারাবাড়িষা গ্রামের হাবিব মণ্ডল (৩২) জোনাইল ইউপি চেয়ারম্যানের ছেলে সোহেল রানা পটু (৪০), কচুগাড়ী গ্রামে বিপুল হোসেন (৩৫) ফরহাদ আলী (৩৮) ও অজ্ঞাত আরও ২৫ থেকে ৩০ জন আমাদের ওপর হামলা করে পাঁচটি মোটর সাইকেল ভাঙচুর করে। বাধা দিতে গেলে আমাদের পাঁচজনকে পিটিয়ে আহত করে।’
অভিযুক্ত সোহেল রানা পটু বলেন, ‘আমি নগর ইউনিয়নের কুমারখালী গ্রামের নৌকার প্রচারণার কাজে নিয়োজিত ছিলাম। যার ছবি এবং ভিডিও আমার কাছে আছে। তারা নিজেরা এই ধরনের ঘটনা ঘটিয়ে আমাদের ওপর দোষ চাপাচ্ছে।’
বড়াইগ্রাম থানার ওসি শফিউল আযম ঘটনার সত্যতা নিশ্চিত করে বলেন, ‘পুলিশ ঘটনাস্থল পরিদর্শন করেছে। লিখিত অভিযোগ পেলে তদন্ত করে আইনানুগ ব্যবস্থা নেওয়া হবে।’
ঠাকুরগাঁও প্রতিনিধি জানান, দীর্ঘ ২৪ দিনের আইনি লড়াইয়ের পর ঠাকুরগাঁও-১ আসনে প্রার্থিতা ফিরে পেয়ে স্বতন্ত্র প্রার্থী তাহমিনা আখতার মোল্লা রোববার সকালে ঠাকুরগাঁওয়ের জেলা পরিষদ ডাক বাংলোতে বঙ্গবন্ধুর ম্যুরালে শ্রদ্ধা নিবেদনের আগে স্থানীয় গণমাধ্যম কর্মীদের সঙ্গে মতবিনিময় করেন। এর মাঝেই জনসভার অনুমতি আছে কিনা এমন প্রশ্নে তাকে কথা বলতে বাধা দেন ঠাকুরগাঁও জেলা সহকারী কমিশনার ও এক্সিকিউটিভ ম্যাজিস্ট্রেট আসাদুল ইসলাম।
তাহমিনা মোল্লা বলেন, ‘আমি জনগণের সেবিকা হিসেবে নির্বাচনে মনোনয়নপত্র দাখিল করি। কিন্তু নির্বাচন কমিশন আমার মনোনয়নপত্র বাতিল ঘোষণা করে। জনগণের সেবায় নিয়োজিত থাকার জন্য আমি বাংলাদেশের উচ্চ আদালতে একাধিক বার রিট করে গত বৃহস্পতিবার প্রার্থিতা ফিরে পেয়েছি। আজ আমিসহ আমার কর্মীরা বঙ্গবন্ধুর ম্যুরালে শ্রদ্ধাঞ্জলি অর্পণ করতে গেলে গণমাধ্যমকর্মীদের বিভিন্ন প্রশ্নের উত্তর দিতে গিয়ে প্রশাসন আমাকে বক্তব্য দিতে বাধা দেয়।’
মূল প্রকাশকের সংবাদটি পড়তে এই লিংকে ক্লিক করুন  	Click Here. 
            
উপরের সংবাদ এবং ছবিটি            থেকে সংগ্রহীত এবং এই সংবাদটির মূল প্রকাশক কর্তিক সর্বস্বত্ব সংরক্ষিত।   এই সংবাদটি কোন প্রকার সংশোধন পরিবর্তন অথবা পরিবর্ধন ছাড়া            অফিশিয়াল ওয়েবসাইট থেকে সংগৃহীত। প্রকাশক কর্তিক যে কোনো আপত্তি webbangladeshgroup@ gmail.com গ্রহণ করা হয়। এই সংবাদে প্রকাশিত সংবাদ, তথ্য বা মতবাদ এর সাথে ওয়েব বাংলাদেশ এর কোন সম্পর্ক নাই এবং কোন প্রকার দায় ভার গ্রহণ করে না।
                    

",2024-01-01 00:00:00,2024-01-11 07:52:35,"[""https://www.webbangladesh.com/wp-content/uploads/2024/01/image-427251-1704080016-1.png""]",1779,030c38e56b10eab58626a778dd2db970
