id,website_id,title,T2_S_score,T2_rank
20606885,2268,উৎকণ্ঠায় অপেক্ষা স্বজনদের,84.61538462,1.0
20606886,2268,‘সিলেট আওয়ামী লীগ ঐক্যবদ্ধ’,84.61538462,1.0
20606887,2268,যাদের ওপর ফরজ রোজা না রাখার অবকাশ আছে?,84.61538462,1.0
20606888,2268,খালেদা জিয়ার সাজা স্থগিতের মেয়াদ বাড়ছে,84.61538462,1.0
20606889,2268,চবি রেজিস্ট্রারকে হুঁশিয়ারি: ছাত্রলীগ না হলেই চাকরি ক্যান্সেল,84.61538462,1.0
20606891,2268,নাটোরে উৎকোচ না দেয়ায় ছয় শিক্ষকের বেতন বন্ধ,84.61538462,1.0
20606892,2268,সিলেটে কারামুক্ত খান জামালকে নিয়ে মোটর শোভাযাত্রা,84.61538462,1.0
20606893,2268,শিবচরে ভ্রাম্যমাণ আদালতের অভিযান মাংসসহ তিন দোকানে জরিমানা,84.61538462,1.0
20606894,2268,উপজেলা স্বাস্থ্য কমপ্লেক্সে যন্ত্রপাতি মেরামতের ভুয়া বিল-ভাউচার দাখিল,84.61538462,1.0
20606895,2268,"কালীগঞ্জ থেকে অপহৃত প্রবাসী নরসিংদীতে উদ্ধার, নারীসহ গ্রেপ্তার ৩",84.61538462,1.0
20606896,2268,ফুলবাড়ীয়ায় অনিয়ম-দুর্নীতির অভিযোগ ইউপি চেয়ারম্যানের বিরুদ্ধে অনাস্থা,84.61538462,1.0
20606897,2268,দুর্ঘটনা কমাতে সিলেট পুলিশের ‘বিশেষ সপ্তাহ’,84.61538462,1.0
20606898,2268,কোনো সারপ্রাইজ নয়!,84.61538462,1.0
20606951,2268,গঙ্গাচড়ায় সাংবাদিকদের মানববন্ধনে বাধা,84.61538462,1.0
20606907,2268,নবাবগঞ্জে ইংরেজি বিতর্ক প্রতিযোগিতা,84.61538462,1.0
20606956,2268,প্রথম লড়াইয়ের রোমাঞ্চে ‘জ্যোতি-অ্যালিসা’,84.61538462,1.0
20613012,2268,সেপ্টেম্বরের মধ্যে ‘এআই’ আইনের খসড়া প্রণয়ন: আইনমন্ত্রী,84.61538462,1.0
20611077,2268,বৃহত্তর খুলনা সমিতির ইফতার মাহফিল,84.61538462,1.0
20611078,2268,এ বছরের ফিতরা কত জানালো ইসলামিক ফাউন্ডেশন,84.61538462,1.0
20611079,2268,অস্তিত্ব সংকটে ভুগছে মিয়ানমারের সামরিক জান্তা,84.61538462,1.0
20611080,2268,ওয়ালটনের নতুন সিরিজের স্মার্টফোন ‘নেক্সজি এন৯’ বাজারে,84.61538462,1.0
20611081,2268,স্বাধীনতা দিবস উপলক্ষে বিএনপি'র তিনদিনের কর্মসূচি ঘোষণা,84.61538462,1.0
20612325,2268,"তৃতীয় শ্রেণি পর্যন্ত প্রথম ও দ্বিতীয় সাময়িক পরীক্ষা হবে না, মূল্যায়ন চলবে",84.61538462,1.0
20612326,2268,আট মামলায় আগাম জামিন পেলেন শ্রাবণ,84.61538462,1.0
20612329,2268,"ডিপফেকের শিকার ইতালির প্রধানমন্ত্রী মেলোনি, ১০০,০০০ ইউরো ক্ষতিপূরণ দাবি",84.61538462,1.0
20612331,2268,রমজানে সড়কে ব্যবসায়ীদের বসতে দেবে না ট্রাফিক পুলিশ,84.61538462,1.0
20612337,2268,ইন্দোনেশিয়ায় প্রেসিডেন্ট নির্বাচিত প্রবোয়ো সুবিয়ান্তো,84.61538462,1.0
20612338,2268,ঈদের আগে-পরে ৬ দিন ট্রাক-কাভার্ড ভ্যান চলাচল বন্ধ থাকবে: কাদের,84.61538462,1.0
20612339,2268,দায়িত্বের শেষ দিনেও ৩৭ জনকে নিয়োগ দিলেন ভিসি,84.61538462,1.0
20613010,2268,সুপ্রিম কোর্টের হলফনামায় রোহিঙ্গা দায় ঝেড়ে ফেললো ভারত সরকার,84.61538462,1.0
20613011,2268,"'কংগ্রেসের ব্যাংক অ্যাকাউন্ট ফ্রিজ, ভোট প্রচার করা যাচ্ছে না'",84.61538462,1.0
20613013,2268,"মেট্রোরেলের ক্যান্টিন ভাড়া ১ হাজার টাকা!, তদন্তের নির্দেশ হাইকোর্টের",84.61538462,1.0
20611075,2268,মিয়ানমার সংকট-নিরাপত্তা ও মানবতা,84.61538462,1.0
20613754,2268,'মোনা: জ্বীন-২’ দেখে অসুস্থ হলে বিনা খরচে চিকিৎসা,84.61538462,1.0
20613755,2268,নির্বাচনী হস্তক্ষেপ মামলায় সুপ্রিম কোর্টের কাছে 'রক্ষাকবচ ' চাইলেন ট্রাম্প,84.61538462,1.0
20613756,2268,রমজানের অনুষ্ঠান আয়োজন নিয়ে যা জানালো ঢাবি কর্তৃপক্ষ,84.61538462,1.0
20613757,2268,"৪১তম বিসিএস: সুপারিশপ্রাপ্ত ২৪৫৩, বাদ ৬৭ প্রার্থী",84.61538462,1.0
20615426,2268,দেশটা মগের মুল্লুকে পরিণত হয়েছে: ফখরুল,84.61538462,1.0
20615427,2268,পদত্যাগের সিদ্ধান্ত ইসরাইলের সেনাপ্রধানের,84.61538462,1.0
20615428,2268,"শিক্ষক শাহেদ ইমন বরখাস্ত, চেয়ারম্যানকে পদ থেকে অব্যাহতি",84.61538462,1.0
20616089,2268,বানিয়াচংয়ে উপজেলা প্রশাসনের কর্মকর্তাদের সঙ্গে জেলা প্রশাসকের মতবিনিময়,84.61538462,1.0
20616090,2268,বিমানের সঙ্গে ঘনিষ্টভাবে কাজ করতে আগ্রহী কানাডা,84.61538462,1.0
20616091,2268,শিগগিরই ‘প্রবাসী কল্যাণ সেল’ গঠন করা হবে- প্রবাসী কল্যাণ মন্ত্রী,84.61538462,1.0
20606958,2268,জামিন পেলেন আইনজীবী যুথী ও কাজল,84.61538462,1.0
20616093,2268,"লন্ডনে রেল স্টেশনের প্রস্থান বোর্ডে রমজানের বার্তা, তদন্তে রেল কর্তারা",84.61538462,1.0
20616094,2268,কমানোর দুদিন পরেই স্বর্ণের দাম ফের বাড়লো,84.61538462,1.0
20616095,2268,পুতিনকে ভোট দেয়ায় কর্মীকে চাকরিচ্যুত করলো বৃটিশ কোম্পানি,84.61538462,1.0
20611076,2268,মাঠে নেমেই ৫ উইকেট মাশরাফির,84.61538462,1.0
20616092,2268,মুক্তিযুদ্ধের চেতনার লেবাসধারী আ. লীগই গণতন্ত্র হত্যাকারী : ইশরাক,84.61538462,1.0
20611074,2268,ঈদ উপলক্ষে ৪১ রুটে চলবে বিশেষ লঞ্চ,84.61538462,1.0
20610540,2268,ঈদ উপলক্ষ্যে নতুন টাকার নোট পাওয়া যাবে যেসব ব্যাংকে,84.61538462,1.0
20611073,2268,মালয়েশিয়া থেকে দেশে ফিরলেন আড়াই হাজারের বেশি প্রবাসী,84.61538462,1.0
20606960,2268,এভারকেয়ার হসপিটাল চট্টগ্রামে ১০০তম কার্ডিয়াক সার্জারি সম্পন্ন,84.61538462,1.0
20606964,2268,তানোর পোস্ট অফিস থেকে গ্রাহকের কোটি টাকা উধাও,84.61538462,1.0
20606965,2268,এরশাদের জন্মদিনে রংপুরে আলোচনা সভা ও দোয়া মাহফিল,84.61538462,1.0
20606968,2268,ফটিকছড়ি প্রেস ক্লাবের সভাপতি আহমদ সম্পাদক আকাশ,84.61538462,1.0
20606970,2268,"চমেক হাসপাতালে র‌্যাবের অভিযান, ৩৮ দালাল আটক",84.61538462,1.0
20606972,2268,খুলনায় গ্যারেজ মিস্ত্রিকে হত্যা ও গুমের অভিযোগে মামলা,84.61538462,1.0
20606975,2268,জিম্মি জাহাজের মালিকপক্ষের সঙ্গে যোগাযোগ দস্যুদের,84.61538462,1.0
20606976,2268,অন্যরকম প্রেমের গল্প,84.61538462,1.0
20606977,2268,ঈদ ইত্যাদিতে বক্তব্যধর্মী মিউজিক্যাল ড্রামা,84.61538462,1.0
20606979,2268,পেকুয়ায় কাদামিশ্রিত পানিতে জ্বলছে আগুন,84.61538462,1.0
20606980,2268,"কলাপাড়ায় ছাত্রলীগের কমিটি নিয়ে ফের উদ্বেগ-উৎকণ্ঠা, বিতর্ক",84.61538462,1.0
20606982,2268,চৌদ্দগ্রামে হাত-পা বাঁধা মরদেহ উদ্ধার,84.61538462,1.0
20606983,2268,"ফেব্রুয়ারিতে সড়ক, রেল ও নৌ-পথের ৫৪৬টি দুর্ঘটনায় ৫৯৯ জন নিহত",84.61538462,1.0
20606962,2268,হোমিওপ্যাথিতে অটিজম সমাধান ও কার্যকারিতা,84.61538462,1.0
20610541,2268,"বাংলাদেশ থেকে অনুপ্রবেশকালে ভারতীয় আইএসের শীর্ষ দুই নেতা গ্রেপ্তার আসামে, একজনের স্ত্রী বাংলাদেশি",84.61538462,1.0
20610866,2268,গাজায় অবিলম্বে যুদ্ধবিরতির খসড়া যুক্তরাষ্ট্রের,84.61538462,1.0
20611071,2268,প্রথম ধাপে ১৫২ উপজেলায় ভোট ৮ই মে,84.61538462,1.0
20611072,2268,শর্ত শিথিল: বাংলাদেশের ৯ বিশ্ববিদ্যালয়ের শিক্ষার্থীদের যুক্তরাষ্ট্রে উচ্চশিক্ষার সুযোগ,84.61538462,1.0
20611070,2268,"গ্লোবাল বাকু কনফারেন্সে বিশ্ব নেতাদের উদ্দেশ্যে ড. ইউনূসের ভাষণ, ইউনেস্কা থেকে 'দি ট্রি অব পিস' পুরস্কার গ্রহণ",84.61538462,1.0
20610870,2268,"সাংবাদিক রানার সব অভিযোগ অবিলম্বে প্রত্যাহার দাবি সিপিজের, দায়মুক্তি দিয়ে সাংবাদিকদের হয়রানি করা যাবে না",84.61538462,1.0
20610867,2268,ঈদুল ফিতরে মিলতে পারে টানা ১০ দিনের ছুটি,84.61538462,1.0
20610869,2268,বিপর্যয় সামলে উঠার চেষ্টা করছে অস্ট্রেলিয়ার নারীরা,84.61538462,1.0
20610865,2268,"ভেন্টিলেশনে অভিনেত্রী, আর্থিক সাহায্য চাইলেন বোন",84.61538462,1.0
20610863,2268,ইসরাইলে অস্ত্র সরবরাহ স্থগিত করছে কানাডা,84.61538462,1.0
20610545,2268,সোমালিয়ার দস্যুদের কবলে এমভি আব্দুল্লাহ: জলদস্যুতার অতীত ও বর্তমান,84.61538462,1.0
20610544,2268,অস্ট্রেলিয়াকে চেপে ধরেছে বাংলাদেশ,84.61538462,1.0
20610543,2268,মালয়েশিয়ার রমজান চিত্র: বাংলাদেশিদের ইফতারে অভিভূত মালয়েশিয়ানরা,84.61538462,1.0
20610542,2268,যুক্তরাষ্ট্রের বাজারে কমেই চলেছে তৈরি পোশাক রপ্তানি,84.61538462,1.0
20615419,2244,"

ফরিদপুরে নাশকতা মামলায় বিএনপির ৪ নেতা কারাগারে
",82.05128205,134.0
20613750,2244,"

যথাযথ স্বাস্থ্যসেবা না পাওয়ায় ডেঙ্গু আক্রান্ত রোগীর মৃত্যুহার বেশি : মেয়র তাপস
",82.05128205,134.0
20613751,2244,"

দেশের বরেণ্য আইনজীবীদের ওপরও জুলুম চলছে : ড. মুহাম্মদ রেজাউল করিম
",82.05128205,134.0
20615417,2244,"

যৌন নিপীড়ন অভিযোগ : জবির শিক্ষক বহিষ্কার, চেয়ারম্যানকে অব্যাহতি
",82.05128205,134.0
20615418,2244,"

কানাডার প্রধানমন্ত্রী জাস্টিন ট্রুডো জন্মসূত্রে পাবনা জেলার নাগরিক!
",82.05128205,134.0
20615425,2244,"

ধোনির নেতৃত্বে খেলা হচ্ছে না মোস্তাফিজের
",82.05128205,134.0
20615420,2244,"

বনের ভেতরে রাস্তা বা কোনো অবকাঠামো নির্মাণ করা যাবে না : মন্ত্রী
",82.05128205,134.0
20615421,2244,"

গাজীপুরে চাকরির প্রলোভনে আটকে রেখে নির্যাতন : উদ্ধার ২৭, গ্রেফতার ১৪
",82.05128205,134.0
20615422,2244,"

নন্দীগ্রামে মোটরসাইকেল নিয়ন্ত্রণ হারিয়ে ২ যুবক নিহত
",82.05128205,134.0
20615423,2244,"

দুর্গম পাহাড়ে চিকিৎসার অভাবে ৫ জনের মৃত্যু
",82.05128205,134.0
20615424,2244,"

ভারত থেকে আরো ৩০০ মেট্রিক টন আলু আমদানি
",82.05128205,134.0
20616073,2244,"

ইসরাইলি পণ্য বয়কট : এখন পশ্চিমা ব্র্যান্ডের পরিবর্তে তালিকায় থাকছে স্থানীয় পণ্য
",82.05128205,134.0
20613749,2244,"

জয়ের লক্ষ্যে শুক্রবার শ্রীলঙ্কার বিপক্ষে প্রথম টেস্ট খেলতে নামছে বাংলাদেশ
",82.05128205,134.0
20613742,2244,"

মেট্রোরেলের ক্যান্টিন ভাড়ার ঘটনা তদন্তের নির্দেশ হাইকোর্টের
",82.05128205,134.0
20613748,2244,"

ঈদে সড়কে দুর্ঘটনা এড়াতে যে নির্দেশ দিলেন ওবায়দুল কাদের
",82.05128205,134.0
20613747,2244,"

বাংলাদেশ-অস্ট্রেলিয়া ম্যাচে ৫ রেকর্ড
",82.05128205,134.0
20613746,2244,"

গ্রীষ্মকালীন পেঁয়াজের উৎপাদন বাড়াতে ১৪ কোটি টাকার প্রণোদনা ঘোষণা
",82.05128205,134.0
20613745,2244,"

ইবনে সিনা মেডিক্যাল কলেজে ইফতার মাহফিল অনুষ্ঠিত
",82.05128205,134.0
20613744,2244,"

৯ মাসের জন্য মাঠের বাইরে নিউক্যাসল ডিফেন্ডার বোটম্যান
",82.05128205,134.0
20613743,2244,"

ভুটান থেকে বিদ্যুৎ আমদানিতে ভারতের ভূখণ্ড ব্যবহার করতে চান প্রধানমন্ত্রী
",82.05128205,134.0
20613741,2244,"

জবিতে বিশেষ সিন্ডিকেটের আহ্বান 
",82.05128205,134.0
20613740,2244,"

সিংড়ায় আগুনে পুড়ল আশ্রয়ণ প্রকল্পের ১৭ ঘর
",82.05128205,134.0
20613739,2244,"

চিরিরবন্দরে আগুনে পুড়ে ৯ ঘর ভস্মীভূত
",82.05128205,134.0
20613738,2244,"

মুক্তি পেয়েছেন ব্যারিস্টার কাজল
",82.05128205,134.0
20613008,2244,"

অস্ট্রেলিয়ার বিপক্ষে বড় হারে সিরিজ শুরু বাংলাদেশের
",82.05128205,134.0
20613007,2244,"

যুক্তরাষ্ট্রকে চাপে রাখতে ফের পরীক্ষা উত্তর কোরিয়ার
",82.05128205,134.0
20616075,2244,"

জাতীয়তাবাদী আইনজীবী ফোরামের ইফতার ও দোয়া মাহফিল অনুষ্ঠিত 
শহীদ জিয়া রূহের মাগফেরাত ও খালেদা জিয়ার রোগমুক্তি কামনা
",82.05128205,134.0
20613006,2244,"

পীরগাছায় হঠাৎ শিলাবৃষ্টি
",82.05128205,134.0
20616074,2244,"

আত্রাইয়ে ভ্রাম্যমাণ আদালতের অভিযানে অর্ধশত স্থাপনা উচ্ছেদ
",82.05128205,134.0
20616775,2244,"

রমজানে পবিত্র ওমরাহ পালনে বেশ ক’জন পাকিস্তানি ক্রিকেটার
",82.05128205,134.0
20616076,2244,"

দুর্নীতির অভিযোগে পদ ছাড়লেন ভিয়েতনামের প্রেসিডেন্ট থুং
",82.05128205,134.0
20616777,2244,"

 পররাষ্ট্রমন্ত্রীর সাথে বিশ্ব খাদ্য কর্মসূচি ও জাতিসঙ্ঘ নারী প্রতিনিধির সাক্ষাত
",82.05128205,134.0
20613004,2244,"

আফগানিস্তানে আত্মঘাতী হামলায় নিহত ৩
",82.05128205,134.0
20616788,2244,"

দিল্লির মুখ্যমন্ত্রী অরবিন্দ কেজরিওয়াল গ্রেফতার, ১৪৪ ধারা জারি
",82.05128205,134.0
20616787,2244,"

খোকসায় জেলা আ’লীগ সভাপতির বিরুদ্ধে সাবেক ইউপি চেয়ারম্যানকে পেটানোর অভিযোগ
",82.05128205,134.0
20616786,2244,"

নওগাঁয় বেয়াইয়ের ছুরিকাঘাতে বেয়াই নিহত; আটক অপর বেয়াই
",82.05128205,134.0
20616785,2244,"

কাশিমপুর কারাগারে যাবজ্জীবন সাজাপ্রাপ্ত কয়েদির মৃত্যু
",82.05128205,134.0
20616784,2244,"

৪১তম বিসিএসে চূড়ান্ত নিয়োগ পেলেন ২৪৫৩ জন
",82.05128205,134.0
20616783,2244,"

ভারতে ধনী ও গরিবের বৈষম্য দৃষ্টিকটুভাবে বাড়ছে : রিপোর্ট
",82.05128205,134.0
20616782,2244,"

আয়ারল্যান্ডকে ইউরোপীয় ইউনিয়নে বন্ধু হিসেবে দেখা উচিৎ বাংলাদেশের : আইরিশ মন্ত্রী
",82.05128205,134.0
20616781,2244,"

জয়পুরহাটে ডায়রিয়ার প্রকোপ, এক সপ্তাহে ৫৫০ জন হাসপাতালে ভর্তি
",82.05128205,134.0
20616780,2244,"

জি টু জি পদ্ধতিতে বাংলাদেশ বিমানের সাথে কাজ করতে আগ্রহী কানাডা
",82.05128205,134.0
20616779,2244,"

বাজার ব্যবস্থাটাকে ঢেলে সাজানোর চেষ্টা করছি : বাণিজ্য প্রতিমন্ত্রী
",82.05128205,134.0
20616778,2244,"

জবির ফিল্ম অ্যান্ড টেলিভিশন বিভাগের নতুন চেয়ারম্যান অধ্যাপক আবুল হোসেন
",82.05128205,134.0
20616776,2244,"

আইভীকে কাছে পেয়ে বুকে টেনে নিলেন প্রধানমন্ত্রী
",82.05128205,134.0
20616077,2244,"

ফের মধ্যপ্রাচ্য সফরে অ্যান্টনি ব্লিঙ্কেন, যুদ্ধ কি থামবে?
",82.05128205,134.0
20616774,2244,"

‘বাংলাদেশ ল’ইয়ার্স কাউন্সিল আইনের শাসন প্রতিষ্ঠায় আন্দোলন করে যাচ্ছে’
",82.05128205,134.0
20616773,2244,"

এইচএসসির ফরম পূরণ শুরু ১৬ এপ্রিল, পরীক্ষা ৩০ জুন
",82.05128205,134.0
20616087,2244,"

বাবার ঘরে আগুন দিয়ে লাঠি হাতে পাহারা!
",82.05128205,134.0
20616086,2244,"

দুর্দশাগ্রস্ত মানুষের পাশে দাঁড়ানো আমাদের ঈমানি দায়িত্ব : ডা. শফিকুর রহমান
",82.05128205,134.0
20616085,2244,"

কমার ২ দিন পরই স্বর্ণের দামে নতুন রেকর্ড
",82.05128205,134.0
20616084,2244,"

দ্য হান্ড্রেডে দল পাননি কোনো বাংলাদেশী
",82.05128205,134.0
20616083,2244,"

তেল আবিবে ইসরাইলি বিদ্যুৎকেন্দ্রে ইরাকি গ্রুপের হামলা
",82.05128205,134.0
20616082,2244,"

পাকিস্তানে ক্ষমতাসীন সরকারের মেয়াদ চার থেকে পাঁচ মাস : ইমরান খান
",82.05128205,134.0
20616081,2244,"

হাইকোর্টের নিষেধাজ্ঞা অমান্য : ভাঙ্গা হচ্ছে শতবর্ষী কলেজিয়েট স্কুল
",82.05128205,134.0
20616080,2244,"

এআই নিয়ে নতুন একটি আইনের খসড়া করা হবে : আইনমন্ত্রী
",82.05128205,134.0
20616079,2244,"

পানির প্রতিটি ফোঁটার সর্বোত্তম ব্যবহারই নিশ্চিত করতে পারে সর্বজনীন ন্যায়ভিত্তিক বণ্টন : প্রধানমন্ত্রী
",82.05128205,134.0
20616078,2244,"

অবন্তিকার আত্মহত্যা : তদন্তের জন্য শুক্রবার কুমিল্লা যাচ্ছেন জবির তদন্ত কমিটি
",82.05128205,134.0
20613005,2244,"

ইন্দোনেশিয়ার প্রেসিডেন্ট নির্বাচিত হলেন সুবিয়ান্তো
",82.05128205,134.0
20606736,2244,"

আচমকা পদত্যাগ আয়ারল্যান্ডের প্রধানমন্ত্রীর
",82.05128205,134.0
20606737,2244,"

পরিবেশ দূষণে ভয়ানক স্বাস্থ্যঝুঁকি বাড়ছে	 	
কমছে আয়ু, ক্ষতিগ্রস্ত অর্থনীতি, নষ্ট কর্মঘণ্টা
",82.05128205,134.0
20613001,2244,"

দাগনভূঞায় চেক প্রতারণা মামলায় গ্রেফতার ২
",82.05128205,134.0
20606806,2244,"

হাসারাঙ্গা নিজেকে আর রাঙাতে পারলেন না
",82.05128205,134.0
20606805,2244,"

তামিম-ইমনের অর্ধশত তানভীরের ৫ উইকেট
",82.05128205,134.0
20606804,2244,"

মুশফিকের বদলি তৌহিদ হৃদয়
",82.05128205,134.0
20606803,2244,"

কষ্টার্জিত জয় মেরিনার্সের 
",82.05128205,134.0
20606802,2244,"

 সাকিবকে হটিয়ে সেরা বোলার শরিফুল
",82.05128205,134.0
20606801,2244,"

আজকের খেলা
",82.05128205,134.0
20606800,2244,"

বিপুল জলরাশির পদ্মায় এখন ধু ধু বালুচর
",82.05128205,134.0
20606799,2244,"

তেঁতুলিয়ায় গমের বাম্পার ফলন
",82.05128205,134.0
20606798,2244,"

কুমিল্লার সবজির ভাণ্ডার গোমতীর চর বিলুপ্তির পথে
",82.05128205,134.0
20606797,2244,"

চৈত্রের আগমনে ঝিঁঝিঁ পোকার ডাক
",82.05128205,134.0
20606796,2244,"
সভাপতি ইমরান, সম্পাদক ইমন  
বরিশালে ইন্টার্ন ডক্টরস অ্যাসোসিয়েশনের কমিটি গঠন
",82.05128205,134.0
20606795,2244,"

কোটালীপাড়ায় ডায়াগনস্টিক সেন্টারে অভিযান
",82.05128205,134.0
20606794,2244,"

এখনো সচল হয়নি চুয়াডাঙ্গা জিকে সেচ প্রকল্পের পাম্প
",82.05128205,134.0
20606793,2244,"

লালমোহনে সাংবাদিক হান্নানকে প্রাণনাশের হুমকি
",82.05128205,134.0
20606792,2244,"

চুরির মামলায় পাংশা ছাত্রলীগের সাধারণ সম্পাদক কারাগারে
",82.05128205,134.0
20606791,2244,"

মুরাদনগরে প্রধান শিক্ষককে অপসারণ দাবিতে মানববন্ধন
",82.05128205,134.0
20606790,2244,"

ঝালকাঠি থেকে সরকারি গাছ কেটে নিয়ে যাওয়ার সময় জব্দ
",82.05128205,134.0
