id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20170204,"

পতনের পথেই হাঁটছে পুঁজিবাজার
	বাজারমূলধনে আরো ১৪২১ কোটি টাকা নেই
",707,27.0,0.47291666666666665,47.291666666666664
20044732,চোরাই মোবাইল বিক্রির টাকা নিয়ে দ্বন্দ্বে কবি নজরুলের ছাত্র পিয়াস খুন,706,28.0,0.4722222222222222,47.22222222222222
20173037,"

বান্দরবানে ফের আশ্রয় বিজিপির ১৭৫ জনের 	
রাখাইনে আরাকান আর্মির হামলায় জান্তার কর্নেল নিহত
",685,29.0,0.4576388888888889,45.763888888888886
20171565,"

নিষেধাজ্ঞার প্রতিবাদে বিভিন্ন বিশ্ববিদ্যালয়ে গণ-ইফতার
",680,30.0,0.45416666666666666,45.416666666666664
20044758,সিলেটে সড়কের দৃশ্য বদলায় না,679,31.0,0.4534722222222222,45.34722222222222
20051620,১৮ হাজার কোটি টাকা বরাদ্দ কমিয়ে সংশোধিত এডিপি অনুমোদন,665,32.0,0.44375,44.375
20223838,"ভারতের অনুমোদন পেয়েছি, দাম নির্ধারণ হলে পেয়াজ পেয়ে যাবো: প্রতিমন্ত্রী",662,33.0,0.44166666666666665,44.166666666666664
20044700,তীব্র যানজট ভোগান্তি,656,34.0,0.4375,43.75
20223825,রমজানের প্রথম দিনে সংঘর্ষে জড়ালো বাকৃবি ছাত্রলীগ,646,35.0,0.4305555555555556,43.05555555555556
20044699,জগন্নাথে পদে পদে অনিয়ম,645,36.0,0.42986111111111114,42.986111111111114
20170270,"

লেবুর হালি ও শসার কেজি শতক ছুঁয়েছে : মাছ-গোশতে আগুন
	চাহিদা মতো সাহরি ও ইফতারসামগ্রী কিনতে পারছেন না অনেকেই
",638,37.0,0.425,42.5
20170659,"

চিকিৎসাবিজ্ঞান গবেষণায় বিশেষ প্রণোদনা প্যাকেজ দেবে সরকার : প্রধানমন্ত্রী
",630,38.0,0.41944444444444445,41.94444444444444
20044715,গবেষণায় বিশেষ প্রণোদনা প্যাকেজ দেবে সরকার,625,39.0,0.41597222222222224,41.59722222222222
20051623,দেশে পুরুষ প্রতিবন্ধী বেশি,611,40.0,0.40625,40.625
20044692,দক্ষিণ এশিয়ায় গণতন্ত্র টিকে থাকার লড়াই করছে,602,41.0,0.4,40.0
20172913,"

এডিপির আকার কমল ১৮ হাজার কোটি টাকা
",595,42.0,0.3951388888888889,39.513888888888886
20170681,"
তৃতীয় নয়ন 
ঢাকার যানবাহন
",595,42.0,0.3951388888888889,39.513888888888886
20173706,"
তৃতীয় নয়ন 
ঢাকার যানবাহন
",591,44.0,0.3923611111111111,39.23611111111111
20171411,"

বঞ্চিত মানুষের অধিকার আদায়ে কল্যাণরাষ্ট্র প্রতিষ্ঠার বিকল্প নেই : হেলাল উদ্দিন
",579,45.0,0.3840277777777778,38.40277777777778
20044714,বিশ্বের শীর্ষ পর্যায়ের ৫৫ কোম্পানিকে আমন্ত্রণ,572,46.0,0.37916666666666665,37.916666666666664
20044751,"নিউজিল্যান্ডের আক্ষেপ, ক্যারির বীরত্বে রোমাঞ্চকর জয় অস্ট্রেলিয়ার",572,46.0,0.37916666666666665,37.916666666666664
20170782,"

আরএএফ : জার্মানিতে সন্ত্রাসবাদের অমীমাংসিত এক অধ্যায়
",566,48.0,0.375,37.5
20173053,"

পরিবহন ও যোগাযোগে ২.৯১ শতাংশ কমিয়েও সর্বোচ্চ বরাদ্দ
",553,49.0,0.3659722222222222,36.59722222222222
20044733,যুক্তরাষ্ট্রের সঙ্গে সম্পর্ক আরও দৃঢ় হবে: আশা পররাষ্ট্রমন্ত্রীর,550,50.0,0.3638888888888889,36.388888888888886
20170550,"
	বিএডিসি উইমেনস অ্যাসোসিয়েশনে বক্তারা 
নারীরা উচ্চ আসনে অধিষ্ঠিত হতে নানা বাধার শিকার
",548,51.0,0.3625,36.25
20171091,"

রমজানে দুধের লিটার ১০ টাকা!
",536,52.0,0.3541666666666667,35.41666666666667
20173111,"

‘আত্মবিশ্বাস ছিল কয়েকটি সেভ করব’
",531,53.0,0.3506944444444444,35.06944444444444
20044740,তামিম ‘বল’ তুলে দিলেন পাপনের হাতে,526,54.0,0.3472222222222222,34.72222222222222
20170303,"

ব্রত ওডিআই মিশনে
",526,54.0,0.3472222222222222,34.72222222222222
20170312,"

হাথুরু থাকলে ফেরা কঠিন হবে : তামিম
",525,56.0,0.34652777777777777,34.65277777777778
20171528,"

জিম্মিদের ওপর যৌন সহিংসতায় ইসরাইলের হামলা বৈধতা দেয় না : জাতিসঙ্ঘ দূত
",521,57.0,0.34375,34.375
20170635,"

নাগালের বাইরে খেজুর  অস্থির লেবু-শসা-বেগুন
",521,57.0,0.34375,34.375
20044717,স্থানীয় সরকার নির্বাচনে টার্ন-আউট ঈর্ষণীয়: ওবায়দুল কাদের,520,59.0,0.34305555555555556,34.30555555555556
20170564,"

আতঙ্কে রেস্তোরাঁ ব্যবসায় ‘লালবাতি’
",519,60.0,0.3423611111111111,34.236111111111114
20044742,ওয়ানডে সিরিজ জিততে আত্মবিশ্বাসী হৃদয়,518,61.0,0.3416666666666667,34.166666666666664
20182953,"
সংযমের মাস মাহে রমজান   
আত্মশুদ্ধি অর্জন হোক লক্ষ্য
",513,62.0,0.33819444444444446,33.81944444444444
20170615,"

রমজান মাসে বিএনপি যতই কর্মসূচি পালন করবে ততই জনবিচ্ছিন্ন হয়ে পড়বে : ওবায়দুল কাদের
",512,63.0,0.3375,33.75
20044685,চাষাবাদের আওতায় আসবে ৩ হাজার হেক্টর পতিত জমি,510,64.0,0.33611111111111114,33.611111111111114
20182965,"

অস্কারের আসর যেন ‘ওপেনহাইমার’ রজনী
",498,65.0,0.3277777777777778,32.77777777777778
20170531,"
 রাজপথে মৃত্যুর হানা 
সিংড়ায় ২ সহোদরসহ বিভিন্ন স্থানে নিহত ৭
",479,66.0,0.3145833333333333,31.458333333333332
20044701,খোশ আমদেদ মাহে রমজান,479,66.0,0.3145833333333333,31.458333333333332
20044739,বিমানবন্দরে চ্যাম্পিয়ন হওয়ার গল্প শোনালেন অধিনায়ক,478,68.0,0.3138888888888889,31.38888888888889
20170167,"

শিক্ষার আলো থেকে বঞ্চিত কোমলমতি শিশুরা
	রাঙ্গাবালীর বিচ্ছিন্ন চর কাশেমের জীবনচিত্র
",471,69.0,0.3090277777777778,30.90277777777778
20044753,ব্যাটে-বলে উজ্জ্বল সাব্বির-তানভীর জয়ে শুরু আবাহনীর,465,70.0,0.30486111111111114,30.486111111111114
20051832,এডিপি থেকে বাদ যাচ্ছে ১৮ হাজার কোটি টাকা,463,71.0,0.3034722222222222,30.34722222222222
20168364,"

নববী আদর্শেই উম্মাহর মুক্তি
",462,72.0,0.30277777777777776,30.277777777777775
20044764,"সংকটেও বাড়ছে প্রকল্প, কাটছাঁট ১৮ হাজার কোটি টাকা",457,73.0,0.29930555555555555,29.930555555555554
20170735,"

ভারতে 'ক্যা' নিয়ে কেন এত বিতর্ক
",451,74.0,0.2951388888888889,29.51388888888889
20044755,ভোরে ঢাকায় আসা যাত্রীদের সব লুটে নেয় তারা,448,75.0,0.29305555555555557,29.305555555555557
20044734,বিএনপি মানে জনগণ জনগণ মানে বিএনপি- খসরু,446,76.0,0.2916666666666667,29.166666666666668
20171472,"

দ্বৈত কর এড়াতে বাংলাদেশ-নেদারল্যান্ডসের নতুন চুক্তি সই
",445,77.0,0.29097222222222224,29.097222222222225
20051933,কুরিয়ার সার্ভিস নয় যেন মামলার হাট,445,77.0,0.29097222222222224,29.097222222222225
20171478,"

দ্বৈত কর এড়াতে বাংলাদেশ-নেদারল্যান্ডসের নতুন চুক্তি সই
",444,79.0,0.2902777777777778,29.02777777777778
20170243,"
	চট্টগ্রামে আমীর খসরু 
৭ জানুয়ারির নির্বাচন অনেকটা মিলিটারি ক্যুর মতো
",439,80.0,0.28680555555555554,28.680555555555554
20044730,কলম উপহারের নামে ভয়ঙ্কর মাইন্ড কন্ট্রোল ড্রাগের প্রয়োগ,430,81.0,0.28055555555555556,28.055555555555557
20170236,"

মসিক নির্বাচনে সাধারণ কাউন্সিলর ৯ জন ও সংরক্ষিত মহিলা কাউন্সিলর ৮ নতুন মুখ
",429,82.0,0.2798611111111111,27.98611111111111
20173659,"

রমজানের বার্তায় গাজায় ঘৃণ্য অপরাধের অবসান চান সৌদি বাদশাহ
",422,83.0,0.275,27.500000000000004
20170485,"

বিশ্বের মুসলিমদের রমজানের শুভেচ্ছা বাইডেন ও ট্রুডোর
",422,83.0,0.275,27.500000000000004
20051943,তানভীর-জেসমিনসহ ১৮ জনের মামলার রায় ১৯ মার্চ,422,83.0,0.275,27.500000000000004
20044737,গোলাপগঞ্জে প্রবাসী পরিবারকে হয়রানি,421,86.0,0.2743055555555556,27.430555555555557
20170640,"

ট্যাক্স থেকে দায়মুক্তি অফশোর বিডিংয়ে
",420,87.0,0.27361111111111114,27.361111111111114
20170557,"

বর্তমান সরকার সুপ্রিম কোর্টকেও অপবিত্র করেছে : রিজভী
",417,88.0,0.27152777777777776,27.152777777777775
20171305,"

জামালপুর জেনারেল হাসপাতালে রোগীর মৃত্যু, চিকিৎসকের ওপর হামলা
",410,89.0,0.26666666666666666,26.666666666666668
20171265,"

রমজানে মসজিদের ধ্বংসস্তুপে নামাজ আদায় করছেন গাজাবাসী
",409,90.0,0.2659722222222222,26.59722222222222
20173047,"
	নিহতের সংখ্যা বেড়ে ৩১,১১২ জনে দাঁড়িয়েছে 
ক্ষুধা, অবরোধ ও হামলার মধ্যেই রমজানকে বরণ গাজাবাসীর
",407,91.0,0.26458333333333334,26.458333333333332
20051885,গাজাবাসীর অনুপ্রেরণায় ইসলাম গ্রহণ করলেন মার্কিন লেখক শন কিং,405,92.0,0.26319444444444445,26.319444444444446
20223822,মাসব্যাপী গণ-ইফতারের উদ্বোধন এবি পার্টির,401,93.0,0.2604166666666667,26.041666666666668
20044718,দেশে সরকারের চেয়ে সিন্ডিকেট শক্তিশালী: জিএম কাদের,399,94.0,0.2590277777777778,25.90277777777778
20173105,"

 ক্রাইস্টচার্চে অস্ট্রেলিয়ার স্মরণীয় জয়
",399,94.0,0.2590277777777778,25.90277777777778
20044735,"আন্দোলন থেমে থাকবে না, চলবে- মির্জা আব্বাস",398,96.0,0.25833333333333336,25.833333333333336
20044770,"ফেসবুককে ‘জনগণের শত্রু’ বললেন ট্রাম্প, ডুবলো মেটার স্টক",397,97.0,0.25763888888888886,25.763888888888886
20170562,"
	বিভিন্ন স্থানে সাহরি-ইফতারির প্যাকেট বিতরণ 
জামায়াতের আমির ডা: শফিকের মুক্তিলাভ
",396,98.0,0.2569444444444444,25.694444444444443
20182971,"
রাজধানীতে সুলভমূল্যে মাছ গোশত  
সামান্য হলেও স্বস্তি দেবে
",392,99.0,0.25416666666666665,25.416666666666664
20051318,১ লাখ রোজাদারদের ইফতার করাচ্ছে মাস্তুল ফাউন্ডেশন,388,100.0,0.2513888888888889,25.13888888888889
20173121,"

রাবি ছাত্রীকে নেকাব খুলতে বাধ্য করায় শিক্ষকের শাস্তি দাবি 
",387,101.0,0.25069444444444444,25.069444444444443
20168527,"
	দ্য ইকোনমিস্টের  রিপোর্ট 
নিষেধাজ্ঞা সত্ত্বেও শক্ত অবস্থানে রাশিয়ার অর্থনীতি
",386,102.0,0.25,25.0
20044711,মাদ্রাসাছাত্রকে বলাৎকার শিক্ষকের বিরুদ্ধে মামলা,383,103.0,0.24791666666666667,24.791666666666668
20170644,"
	বাম জোটের সমাবেশে নেতারা 
জনগণের মিছিল না ঠেকিয়ে দুর্নীতিবাজদের বিরুদ্ধে অভিযান চালান
",382,104.0,0.24722222222222223,24.72222222222222
20051317,৫ম বছরে পদার্পন করল ব্যাকস্পেস,377,105.0,0.24375,24.375
20044757,চট্টগ্রামে জামায়াতের আলোচনা সভা,373,106.0,0.24097222222222223,24.09722222222222
20170742,"

ছবি তুলেই যেকোনো অঙ্কের সমাধান গুগলের অ্যাপে!
",371,107.0,0.23958333333333334,23.958333333333336
20170507,"

কনস্যুলার সার্ভিসের জন্য প্রয়োজনীয় জনবল দেয়া সম্ভব না - দূতাবাস সম্পর্কে পররাষ্ট্রমন্ত্রী
",368,108.0,0.2375,23.75
20170419,"

ঝালকাঠিতে মেয়েদের স্কুল ভাঙচুর করল ছেলেরা
",362,109.0,0.23333333333333334,23.333333333333332
20051937,রমজানে প্রথম ১০ দিন প্রাথমিক ১৫ দিন মাধ্যমিক স্কুল খোলা,359,110.0,0.23125,23.125
20222864,"

মিরসরাইয়ে ৫০০ একর পতিত জমিতে তরমুজ চাষ
২০ কোটি টাকার উৎপাদনের আশা
",359,110.0,0.23125,23.125
20170426,"

রাজশাহীতে সনি হত্যা মামলায় তরুণ-তরুণীর যাবজ্জীবন
",358,112.0,0.23055555555555557,23.055555555555557
20044705,বিএনপি জালিম সরকারের কাছে মাথা নত করবে না: দুলু,358,112.0,0.23055555555555557,23.055555555555557
20171269,"

নিউক্যাসলকে হারিয়ে ইউরোপের আশা টিকিয়ে রাখলো চেলসি
",357,114.0,0.2298611111111111,22.98611111111111
20051936,"রোজায় স্কুল খোলা নাকি বন্ধ, আদালতের দিকে তাকিয়ে অভিভাবক-শিক্ষকরা",355,115.0,0.22847222222222222,22.84722222222222
20051855,রোজা রাখা কি স্বাস্থ্যের জন্য ভালো?,354,116.0,0.22777777777777777,22.77777777777778
20051935,"রমজানে স্কুল খোলা থাকবে কি না, জানা যাবে আজ",353,117.0,0.22708333333333333,22.708333333333332
20051328,কেট মিডলটনের ছবি কেলেঙ্কারিকে ঘিরে বৃটেনে তোলপাড়,353,117.0,0.22708333333333333,22.708333333333332
20051877,হাইতির প্রধানমন্ত্রীর পদত্যাগ,352,119.0,0.2263888888888889,22.63888888888889
20171432,"

আসামে সিএএ প্রতিবাদের ঝড়, যা বললেন মুখ্যমন্ত্রী
",351,120.0,0.22569444444444445,22.569444444444446
20044702,ডামি সরকারের পতন না হওয়া পর্যন্ত জনতার সংগ্রাম চলবে: মুক্তাদির,350,121.0,0.225,22.5
20044728,"খুলনায় ধর্ষণ মামলার আসামি চেয়ারম্যান প্রকাশ্যে, হুমকির মুখে বাদী",344,122.0,0.22083333333333333,22.083333333333332
20170192,"

 ওয়ালটনের ‘ননস্টপ মিলিয়নিয়ার’ ক্যাম্পেইনে ফ্রিজ কিনে ১০ লাখ টাকা পেলেন সিলেটের গৃহিণী লাকি বেগম
",343,123.0,0.22013888888888888,22.01388888888889
20172998,"

রমজানে ১ টাকা লাভে চাউল বিক্রি করছেন সাইফুল
",342,124.0,0.21944444444444444,21.944444444444443
20170479,"

সোনারগাঁওয়ে এসএসসি পরীক্ষার্থীসহ একই পরিবারের তিনজনকে কুপিয়ে জখম
",336,125.0,0.2152777777777778,21.52777777777778
20171462,"

সকল ধরনের চাঁদাবাজির বিরুদ্ধে কঠোর ব্যবস্থা নেয়া হবে : আইজিপি
",336,125.0,0.2152777777777778,21.52777777777778
20171529,"

মাহমুদউল্লাহকে পেয়ে খুশি শান্ত, মিস করবেন সাকিবকে
",335,127.0,0.21458333333333332,21.458333333333332
20170628,"
	ফার্স্ট লেডি আসিফা ভুট্টো 
পাকিস্তানে শপথ নিলেন ১৯ মন্ত্রী
",334,128.0,0.21388888888888888,21.38888888888889
20171233,"

ঋণ জালিয়াতি : তানভীর মাহমুদসহ ১৮ জনের রায় ১৯ মার্চ
",331,129.0,0.21180555555555555,21.180555555555554
20170230,"

৪৫তম মৃত্যুবার্ষিকী আজ যাদু মিয়াকে জাতি চিরদিন স্মরণ করবে : বাংলাদেশ ন্যাপ
",331,129.0,0.21180555555555555,21.180555555555554
20171397,"

মিয়ানমারের সীমান্তরক্ষীদের ফেরত পাঠাতে কাজ করছে সরকার : পররাষ্ট্রমন্ত্রী
",331,129.0,0.21180555555555555,21.180555555555554
20170138,"

এস্টারিকস জাতের আলু চাষে বেলালের বাজিমাত
",330,132.0,0.2111111111111111,21.11111111111111
20044684,সাশ্রয়ী মূল্যে সেচ পেয়ে খুশি ২২১ কৃষক,328,133.0,0.20972222222222223,20.97222222222222
20171117,"

‘দ্রব্যমূল্যের লাগামহীন ঊর্ধ্বগতির কারণে জনজীবন বিপর্যস্ত হয়ে পড়েছে’
",327,134.0,0.20902777777777778,20.90277777777778
20172953,"

ভারতে সংশোধিত নাগরিকত্ব আইন কার্যকর, প্রতিবাদে আসামে বিক্ষোভ
",324,135.0,0.20694444444444443,20.694444444444443
20171330,"

লেবুর দাম নিয়ে প্রশ্ন বাণিজ্য প্রতিমন্ত্রীরও
",324,135.0,0.20694444444444443,20.694444444444443
20171205,"

চুয়াডাঙ্গায় ইউপি চেয়ারম্যানের বরখাস্ত চেয়ে সদস্যদের অনাস্থা প্রস্তাব
",323,137.0,0.20625,20.625
20171442,"

মদিনায় তাহাফফুজে খতমে নবুওয়তের আলোচনা ও ইফতার মাহফিল
",322,138.0,0.20555555555555555,20.555555555555554
20051908,বিপিএলের পর এবার শুরু হয়েছে ডিপিএল,319,139.0,0.20347222222222222,20.34722222222222
20172905,"

‘ওরা আমাদের মুসলিম পরিচয় কাইড়া নিতে চায়’
",318,140.0,0.20277777777777778,20.27777777777778
20173602,"
	প্রয়োজন পৃষ্ঠপোষকতা  
নানা গুণে ভরা ভেন্না হতে পারে ভোজ্যতেল ও ঔষধি ফসল
",316,141.0,0.2013888888888889,20.13888888888889
20044748,প্রাইম ব্যাংকের জয়ে ব্যাট হাতে চমক অপুর,316,141.0,0.2013888888888889,20.13888888888889
20223820,ইফতার মাহফিলে নিষেধাজ্ঞার প্রতিবাদে বিভিন্ন বিশ্ববিদ্যালয়ে গণ-ইফতার,315,143.0,0.20069444444444445,20.069444444444446
20170770,"
প্রয়োজন পৃষ্ঠপোষকতা 
নানা গুণে ভরা ভেন্না হতে পারে ভোজ্যতেল ও ঔষধি ফসল
",315,143.0,0.20069444444444445,20.069444444444446
20170499,"
	আপিল বিভাগের আদেশ 
গ্রামীণ কল্যাণের কাছে ৬০০ কোটি টাকা দাবির রিট নিষ্পত্তির নির্দেশ
",311,145.0,0.19791666666666666,19.791666666666664
20051940,ভারতীয় পণ্য বর্জন ইস্যুতে যা বলল যুক্তরাষ্ট্র,309,146.0,0.19652777777777777,19.65277777777778
20051938,ড. ইউনূস ইস্যুতে যা বলল মার্কিন পররাষ্ট্র দপ্তর,309,146.0,0.19652777777777777,19.65277777777778
20173666,"

ইউক্রেনে ম্যাক্রোঁর সফর স্থগিত 
",308,148.0,0.19583333333333333,19.583333333333332
20171299,"

ব্যাংকগুলো ডিসেম্বর পর্যন্ত স্বেচ্ছায় একীভূত হতে পারবে, মার্চে সিদ্ধান্ত কেন্দ্রীয় ব্যাংকের
",307,149.0,0.1951388888888889,19.51388888888889
20182981,"

হঠাৎ উপস্থিত রবি চৌধুরী
",307,149.0,0.1951388888888889,19.51388888888889
20051934,শেকল ছেঁড়ার নেশায় দুর্বার বীর বাঙালি,306,151.0,0.19444444444444445,19.444444444444446
20051942,বাংলাদেশ সরকার ও ভারত প্রশ্নে এবার যা বলল যুক্তরাষ্ট্র,306,151.0,0.19444444444444445,19.444444444444446
20044679,৯৬তম অস্কার পেলেন যারা-,305,153.0,0.19375,19.375
20170476,"

রাজধানীর এভারকেয়ারে ১০০তম বোনম্যারো প্রতিস্থাপন
",304,154.0,0.19305555555555556,19.305555555555557
20171315,"

মালয়েশিয়ায় পুলিশের সাথে বন্দুকযুদ্ধে বাংলাদেশীসহ নিহত ৩
",303,155.0,0.19236111111111112,19.23611111111111
20044747,জামালের মুক্তির দাবিতে সিলেটে বিক্ষোভ,302,156.0,0.19166666666666668,19.166666666666668
20051618,হরিয়ানায় হট্টগোল: লোকসভা নির্বাচনের মুখে ইস্তফা দিলেন মুখ্যমন্ত্রী মনোহর লাল খট্টর,300,157.0,0.19027777777777777,19.02777777777778
20170749,"

পাকিস্তানের ফার্স্ট লেডি হলেন আসিফা ভুট্টো
",299,158.0,0.18958333333333333,18.958333333333332
20044697,"ড. ইউনূসকে হয়রানিতে আইনের অপব্যবহার হতে পারে, ভারতীয় পণ্য বর্জনের বিষয়ে আমরা অবহিত: ম্যাথিউ মিলার",298,159.0,0.18888888888888888,18.88888888888889
20171006,"

কোভিড বিশ্বব্যাপী মানুষের আয়ু ১.৬ বছর কমিয়েছে : গবেষণা
",297,160.0,0.18819444444444444,18.819444444444443
20173715,"
স্মরণ 
মশিউর রহমান যাদুমিয়া
",296,161.0,0.1875,18.75
20223789,"ভারতীয় সেনাদের আত্মত্যাগকে স্যালুট, সত্যিকারের প্রয়োজনে তারা আমাদের পাশে ছিল: স্বরাষ্ট্রমন্ত্রী",295,162.0,0.18680555555555556,18.680555555555557
20044773,আর প্রেম নয়,294,163.0,0.18611111111111112,18.61111111111111
20170253,"

ইসলামী আন্দোলনের অগ্রযাত্রায় শাহাদত প্রেরণার উৎস : অধ্যাপক মুজিব
",293,164.0,0.18541666666666667,18.541666666666668
20051624,রিমান্ড শেষে কারাগারে ৫ আইনজীবী,293,164.0,0.18541666666666667,18.541666666666668
20044708,শৃঙ্খলা ভঙ্গের দায়ে শাবিতে হল থেকে ৮ শিক্ষার্থী সাময়িক বহিষ্কার,290,166.0,0.18333333333333332,18.333333333333332
20172939,"

হিজাব নিয়ে কটাক্ষকারী সেই শিক্ষককে ৫ বছরের অব্যাহতি
",290,166.0,0.18333333333333332,18.333333333333332
20171359,"

বিএনপি জনগণের ধর্মীয় মূল্যবোধের বিপক্ষে দাঁড়িয়েছে : ওবায়দুল কাদের
",289,168.0,0.18263888888888888,18.26388888888889
20173009,"

অস্ত্র আমদানি : ভারত ১, সৌদি ২, কাতার ৩
",289,168.0,0.18263888888888888,18.26388888888889
20170348,"

বিএনপি জালিম সরকারের কাছে মাথা নত করবে না : দুলু
",288,170.0,0.18194444444444444,18.194444444444443
20170284,"

অতীত নিয়ে থাকতে চান না হৃদয়
",288,170.0,0.18194444444444444,18.194444444444443
20170526,"

এবার ডেঙ্গুতে মৃত্যু ও শনাক্ত দ্বিগুণ
",287,172.0,0.18125,18.125
20173019,"

আজ থেকে নতুন সময়ে সরকারি অফিস-ব্যাংক-আদালত
",286,173.0,0.18055555555555555,18.055555555555554
20170218,"

রমজানে স্কুল খোলা থাকা নিয়ে আপিল বিভাগে শুনানি আজ 
আদেশ স্থগিত করেনি চেম্বার আদালত
",286,173.0,0.18055555555555555,18.055555555555554
20044731,ঢাকা ওয়াসার মিরপুর জোন ও ব্যাংকে দুদকের অভিযান,286,173.0,0.18055555555555555,18.055555555555554
20044727,হাসপাতাল কর্তৃপক্ষের অবহেলায় নবজাতকের মৃত্যুর অভিযোগ,286,173.0,0.18055555555555555,18.055555555555554
20044763,মোবাইল কোর্ট বসিয়ে সাংবাদিককে কারাদণ্ড দেয়ায় নিন্দা-উদ্বেগ,284,177.0,0.17916666666666667,17.916666666666668
20171135,"

অ্যাপ-কর্মীদের অধিকার রক্ষায় সম্মত ইইউ
",283,178.0,0.17847222222222223,17.84722222222222
20170433,"

মোবাইল কোর্ট বসিয়ে সাংবাদিককে কারাদণ্ড, সম্পাদক পরিষদের নিন্দা-উদ্বেগ
",281,179.0,0.17708333333333334,17.708333333333336
20171445,"

বাংলাদেশকে ১৭৫০০ করোনা শনাক্তকারী কিট দিয়েছে জাপান
",280,180.0,0.1763888888888889,17.63888888888889
20051873,শাকিবের সঙ্গে কাটানো যে স্মৃতিতে ভাসলেন বুবলী,280,180.0,0.1763888888888889,17.63888888888889
20223813,সিডনি থেকে অকল্যান্ড যাওয়ার পথে মাঝ আকাশে বিমানে বড় বিপত্তি,277,182.0,0.17430555555555555,17.430555555555554
20171065,"

১২ শ’ কোটি টাকা ব্যয়ে প্রশস্ত হচ্ছে মেরিন ড্রাইভ সড়ক
",277,182.0,0.17430555555555555,17.430555555555554
20223831,জালেমের জুলুম টিকে থাকতে পারে না: মির্জা আব্বাস,276,184.0,0.1736111111111111,17.36111111111111
20171500,"

ছিনতাই হওয়া বাংলাদেশী জাহাজের নাবিকদের পরিচয় মিলেছে
",275,185.0,0.17291666666666666,17.291666666666668
