id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20563657,"

রাজাপুরে ট্রান্সফর্মার চুরির হিড়িক
",561,44.0,0.2583572110792741,25.835721107927412
20563687,"

   ঈদের পর কাওরানবাজারের ঝুঁকিপূর্ণ ভবন ভেঙে ফেলা হবে : মেয়র আতিক
",551,45.0,0.25358166189111747,25.358166189111746
20563753,সুযোগ পেয়েই বাজিমাত তামিমের,547,46.0,0.2516714422158548,25.16714422158548
20566801,"

ইফতার পার্টির নামে সরকারের অন্ধ সমালোচনা করছে বিএনপি : ওবায়দুল কাদের
",543,47.0,0.24976122254059216,24.976122254059216
20563614,"
সিয়াম সাধনার মাস 
সাহরি বরকতপূর্ণ আহার
",539,48.0,0.24785100286532952,24.785100286532952
20563745,মরণফাঁদ জৈন্তাপুর পিকআপ-লেগুনার সংঘর্ষে নিহত ৬,536,49.0,0.24641833810888253,24.641833810888254
20563665,"

চট্টগ্রাম নগরজুড়ে মশার দাপটে নাগরিকরা অসহায়
ওষুধের কার্যকারিতা নিয়ে প্রশ্ন
",534,50.0,0.2454632282712512,24.54632282712512
20563619,"

ঈদে মুক্তি পেতে পারে যেসব চলচ্চিত্র
",528,51.0,0.24259789875835722,24.25978987583572
20570441,"

কুমিল্লায় ট্রেন দুর্ঘটনা : ২ দিনেও সচল হয়নি আপলাইন
",527,52.0,0.24212034383954154,24.212034383954155
20566545,বিএনএম’এ সাকিবের যোগ দেয়া নিয়ে যা বললেন ওবায়দুল কাদের,527,52.0,0.24212034383954154,24.212034383954155
20563749,জান্নাতের বিশেষ দরজা দিয়ে প্রবেশ করবেন রোজাদার,526,54.0,0.24164278892072588,24.164278892072588
20563778,আজকের আওয়ামী লীগের নেতাকর্মীরা বঙ্গবন্ধুর আদর্শ মানেন না: ওবায়দুল কাদের,519,55.0,0.23829990448901622,23.829990448901622
20563797,রোমান বললেন ক্ষমা চাওয়ার প্রশ্নই ওঠে না,518,56.0,0.23782234957020057,23.78223495702006
20563731,সাবেক প্রতিমন্ত্রীর বিরুদ্ধে দুদকের অনুসন্ধান শুরু,518,56.0,0.23782234957020057,23.78223495702006
20563728,"শেয়ারবাজারে বড় দরপতন, তিন বছরের মধ্যে সর্বনিম্ন সূচক",508,58.0,0.23304680038204392,23.304680038204392
20570440,"

‘বিজাতীয় আধিপত্যবাদকে পরাজিত করা গেলে দুঃশাসন থেকে মুক্তি মিলবে’
",505,59.0,0.23161413562559693,23.161413562559694
20563688,"

সাংবাদিকদের পূর্ণ স্বাধীনতা নিশ্চিত করা হবে : তথ্য প্রতিমন্ত্রী
",494,60.0,0.22636103151862463,22.636103151862464
20563782,হাতিয়ায় প্রধান শিক্ষকের দাপটে অভিভাবকরা অসহায়,492,61.0,0.22540592168099333,22.540592168099334
20563605,"

ঈদ ঘিরে সরগরম শপিংমল ফুটপাথ
",490,62.0,0.224450811843362,22.4450811843362
20563805,কুষ্টিয়ায় খুন হওয়া বিএনপি নেতাকে নৌকার সমর্থক বানানোর চেষ্টা,486,63.0,0.22254059216809932,22.25405921680993
20567610,"সিএএ নিয়ে মোদি সরকারের জবাব তলব সুপ্রিম কোর্টের, পরবর্তী শুনানি ৯ এপ্রিল",484,64.0,0.22158548233046801,22.1585482330468
20563610,"
মালিক সমিতির অভিযোগ 
রেস্তোরাঁ মালিকদের হুমকি দিয়ে চাঁদা নেয়া হচ্ছে
",483,65.0,0.22110792741165233,22.110792741165234
20571248,"

তীব্র পানি-গ্যাস সঙ্কটে রাজধানীর বাসিন্দারা
",481,66.0,0.22015281757402103,22.015281757402104
20570434,"

তীব্র পানি-গ্যাস সঙ্কটে রাজধানীর কয়েকটি এলাকার বাসিন্দারা
",481,66.0,0.22015281757402103,22.015281757402104
20563608,"

পরিচয় গোপন করতে হত্যার পর পেট্রল ঢেলে মুখে আগুন
",480,68.0,0.21967526265520534,21.967526265520533
20563798,রুয়েলের বোলিং তোপে হার মোহামেডানের,474,69.0,0.21680993314231137,21.680993314231138
20565785,"

আসামের এনআরসিতে কাটা গেছে ৫ লাখ বাঙালি হিন্দু!
",474,69.0,0.21680993314231137,21.680993314231138
20563752,সুইডেনের রাজকন্যা ঢাকায়,471,71.0,0.21537726838586438,21.537726838586437
20568865,সম্পদ বিবরণী জমা দেয়ার বাধ্যবাধকতা বাতিল হলে দুর্নীতি উৎসাহিত হবে: টিআইবি,471,71.0,0.21537726838586438,21.537726838586437
20566791,"

সম্পদ বিবরণী জমা দেয়ার বাধ্যবাধকতা বাতিল হলে দুর্নীতি উৎসাহিত হবে : টিআইবি
",468,73.0,0.2139446036294174,21.39446036294174
20563633,"

 রেকর্ড ব্যবধানে পুতিনের  বিজয়
",464,74.0,0.21203438395415472,21.20343839541547
20563678,"

নাটকীয় জয় গাজী গ্রুপ-রূপগঞ্জ লিজেন্ডসের
",464,74.0,0.21203438395415472,21.20343839541547
20566533,"

হলমার্ক কেলেঙ্কারি : তানভীর-জেসমিনসহ ৯ জনের যাবজ্জীবন
",454,76.0,0.2072588347659981,20.72588347659981
20563754,সাগরিকায় ‘চোট জর্জর’ একদিন হাসপাতালে ভর্তি জাকের,452,77.0,0.20630372492836677,20.630372492836678
20563634,"

ইফতারে খেজুর
",451,78.0,0.20582617000955108,20.582617000955107
20565790,"
হলমার্ক কেলেঙ্কারি  
তানভীর-জেসমিনসহ ১৮ জনের মামলার রায় আজ
",447,79.0,0.20391595033428844,20.391595033428842
20563620,"
দেশে কোটিপতির সংখ্যা বাড়ছে  
সংখ্যাগরিষ্ঠরা শোষিত বঞ্চিত 
",445,80.0,0.2029608404966571,20.296084049665712
20563647,"

বেহাল পুঁজিবাজার : উপর্যুপরি পতনে নিঃস্ব বিনিয়োগকারীরা
",440,81.0,0.20057306590257878,20.057306590257877
20566223,সিএএ আইনের চ্যালেঞ্জ শুনানি আজ ভারতের সুপ্রিম কোর্টে,435,82.0,0.1981852913085005,19.81852913085005
20563677,"
কক্সবাজার ফাঁকা 
কর্মচারীদের অগ্রিম বেতন-বোনাস দিয়ে বাধ্যতামূলক ছুটি
",430,83.0,0.19579751671442217,19.579751671442217
20565789,"

জামালপুরে তুলা চাষে বাম্পার ফলনে খুশি চাষিরা
",430,83.0,0.19579751671442217,19.579751671442217
20563707,"

মুলতানকে আক্ষেপে পুড়িয়ে পিএসএলের রেকর্ড চ্যাম্পিয়ন ইসলামাবাদ
",424,85.0,0.1929321872015282,19.29321872015282
20563695,"

 মরা মাছের দুর্গন্ধ নিয়ে চুয়াডাঙ্গা আওয়ামী লীগের ২ গ্রুপের সংঘর্ষ
",420,86.0,0.19102196752626552,19.10219675262655
20563729,ত্বক দেখেই রোগ চেনার উপায়,418,87.0,0.19006685768863418,19.00668576886342
20567589,"

ফ্রান্সের হয়ে রেকর্ড ম্যাচ খেলা হলো না গ্রিজম্যানের
",418,87.0,0.19006685768863418,19.00668576886342
20566110,"এমভি আব্দুল্লাহ উদ্ধারে অভিযানের প্রস্তুতি সোমালি ও আন্তর্জাতিক নৌবাহিনীর, মালিকপক্ষের বিরোধিতা",416,89.0,0.18911174785100288,18.911174785100286
20563800,কিশোরগঞ্জে ছিনতাই চক্রের দুই সদস্য গ্রেপ্তার,414,90.0,0.18815663801337154,18.815663801337156
20566109,বিয়ের ৩ মাস পরই কেন আত্মহত্যার পথ বেছে নিলেন ববি শিক্ষার্থী?,411,91.0,0.18672397325692455,18.672397325692454
20563725,"
দ্রুত সময়ে আপিল নিষ্পত্তির নির্দেশ 
ড. ইউনূসের সাজার রায় স্থগিতের আদেশ বাতিল
",411,91.0,0.18672397325692455,18.672397325692454
20566800,"

ভাড়া বেশি নিলে সেই বাস বন্ধের হুঁশিয়ারি মালিক সমিতির
",410,93.0,0.18624641833810887,18.624641833810887
20563680,"

ইনজুরির হামলায় টালমাটাল তৃতীয় ওয়ানডে
",409,94.0,0.18576886341929322,18.57688634192932
20563679,"

রাজীবকে ঘিরে অলিম্পিকের স্বপ্ন
",408,95.0,0.18529130850047756,18.529130850047757
20568867,প্রতিদিন মাস্তুল মেহমানখানায় ১০০০ ইফতারের আয়োজন,408,95.0,0.18529130850047756,18.529130850047757
20569671,"

উপকূলীয়দের জীবনমান দেখতে সুইডেনের রাজকন্যার খুলনা পরিদর্শন
",406,97.0,0.18433619866284623,18.433619866284623
20563779,"লড়াই অব্যাহত থাকবে, বিজয় হবেই",402,98.0,0.18242597898758356,18.242597898758355
20563780,সন্ত্রাসী কায়দায় অভিযান চলছে,400,99.0,0.18147086914995225,18.147086914995224
20563697,"
হেলথ টিপস 
যে ৩ অভ্যাস ডায়াবেটিস বাড়িয়ে দেয়
",398,100.0,0.18051575931232092,18.05157593123209
20563682,"

টেস্টে ১৪৫ কিমি. গতির নাহিদ রানা
",393,101.0,0.1781279847182426,17.81279847182426
20570455,"

সুইডেনের ক্রাউন প্রিন্সেস শুনলেন বাস্তুচ্যুতদের লড়াইয়ের কথা
",388,102.0,0.17574021012416427,17.574021012416427
20569659,"

বোয়ালমারীতে প্রতিপক্ষের হামলায় আহত ৪, আটক ৭
",388,102.0,0.17574021012416427,17.574021012416427
20563621,"
খাদ্যনিরাপত্তা ঝুঁকিতে দেশ 
ক্ষুধা নিবৃত্তির উন্নয়ন চাই
",384,104.0,0.17382999044890163,17.382999044890163
20563676,"
বেকারত্ব দূরীকরণ ও কর্মসংস্থান সৃষ্টি 
ঢাকা মহানগরী দক্ষিণ জামায়াতের সেলাই মেশিন উপহার
",380,105.0,0.17191977077363896,17.191977077363894
20563789,শ্রীমঙ্গলে সাব-রেজিস্ট্রারের বিরুদ্ধে দুর্নীতির অভিযোগ দলিল লেখকদের কর্মবিরতি,380,105.0,0.17191977077363896,17.191977077363894
20563802,চলে গেলেন ১১ জন আরও ১০ জন সংকটাপন্ন,378,107.0,0.17096466093600765,17.096466093600764
20569414,"

গোবিন্দগঞ্জে পুলিশের পক্ষপাতিত্বের অভিযোগে সংবাদ সম্মেলন
",378,107.0,0.17096466093600765,17.096466093600764
20568861,"

সঙ্গীতশিল্পী খালিদকে বাবা-মায়ের পাশে গোপালগঞ্জে দাফন
",375,109.0,0.16953199617956066,16.953199617956066
20569660,"

জামালপুরে ছাত্রলীগ নেতার বিরুদ্ধে শিক্ষক লাঞ্ছনার অভিযোগ
",373,110.0,0.16857688634192933,16.857688634192932
20570451,"

কৌশলে বড় শাস্তি থেকে বাঁচলেন হাসারাঙ্গা, খেলা হচ্ছে না টেস্ট
",371,111.0,0.167621776504298,16.7621776504298
20563656,"

একই স্থানে দুর্ঘটনায় ৪ মাসে ৫০ জন হতাহত
ঢাকা-চট্টগ্রাম মহাসড়ক
",371,111.0,0.167621776504298,16.7621776504298
20563604,"

দেশে-বিদেশে সবাই বলছে ৭ জানুয়ারির নির্বাচন গ্রহণযোগ্য হয়নি : ড. মঈন খান
",371,111.0,0.167621776504298,16.7621776504298
20567598,"

মিয়ানমারের মর্টারের গোলার শব্দে কেঁপে ওঠল বাংলাদেশ সীমান্ত
",367,114.0,0.16571155682903535,16.571155682903534
20565794,চীনে গত ৯ বছরের মধ্যে প্রথমবারের মতো বেড়েছে বিয়ের হার,364,115.0,0.16427889207258833,16.427889207258833
20563766,"সালথায় আওয়ামী লীগের দু’গ্রুপে সংঘর্ষ, আহত ২০",362,116.0,0.16332378223495703,16.332378223495702
20567597,"

ডেঙ্গু মোকাবেলায় সারাদেশে সব হাসপাতাল প্রস্তুত রাখার নির্দেশ
",362,116.0,0.16332378223495703,16.332378223495702
20563730,"মরা মাছের দুর্গন্ধকে কেন্দ্র করে চুয়াডাঙ্গা আওয়ামী লীগের দুই গ্রুপের সংঘর্ষ, আহত ৩",361,118.0,0.16284622731614135,16.284622731614135
20563601,"

নারীর নেতৃত্বে সৌদি আরবের স্টার্টআপগুলো
",356,119.0,0.16045845272206305,16.045845272206304
20563792,সোনাইমুড়ীতে পুলিশের বিরুদ্ধে দায়িত্ব অবহেলার অভিযোগ,355,120.0,0.15998089780324737,15.998089780324737
20563734,গার্মেন্টস মালিককে অপহরণ করে সাড়ে ২২ লাখ টাকা লুটের মামলায় দু’জন কারাগারে,354,121.0,0.15950334288443171,15.950334288443171
20563673,"

 সাভারে ২ স্কুলশিক্ষার্থীকে কুপিয়েছে কিশোর গ্যাং সদস্যরা
",354,121.0,0.15950334288443171,15.950334288443171
20568850,"

স্লিপিং ট্যাবলেট খে‌লেও সরকা‌রের ঘুম আসে না : গয়েশ্বর
",353,123.0,0.15902578796561603,15.902578796561603
20566808,"বিএনএম-সাকিব বিতর্ক, মুখ খুললেন মেজর হাফিজ",351,124.0,0.15807067812798473,15.807067812798472
20563692,"

সিন্ডিকেটকে কোলে বসিয়ে বিরোধী দলের ওপর দায় চাপাচ্ছে সরকার : গণতন্ত্র মঞ্চ
",348,125.0,0.15663801337153774,15.663801337153775
20563718,"

ক্ষমতাসীনরা ভালো নেই বলেই আবোল-তাবোল কথা বলে : গয়েশ্বর
",346,126.0,0.1556829035339064,15.56829035339064
20563611,"

 ফেনী কলেজে সাধারণ ছাত্রদের ইফতার পণ্ড করল ছাত্রলীগ
",345,127.0,0.15520534861509075,15.520534861509075
20563664,"

বঙ্গবন্ধুর জন্মবার্ষিকীতে নানা অনুষ্ঠান
",344,128.0,0.15472779369627507,15.472779369627506
20567584,"

ভোলায় হঠাৎ অসুস্থ ২৯ শিক্ষার্থী হাসপাতালে ভর্তি
",339,129.0,0.15234001910219674,15.234001910219675
20563691,"
চরে গিয়ে প্রতিবাদী অবস্থান ধর্মঘট 
কর্ণফুলী নদীর মাঝখানে বর্জ্য শোধনাগার স্থাপনের উদ্যোগ চসিকের!
",337,130.0,0.15138490926456544,15.138490926456544
20563674,"

নামীদামি  ব্র্যান্ডের নকল ফোন অর্ধেক দামে বিক্রি করে তারা চক্রের ৩ জন গ্রেফতার
",337,130.0,0.15138490926456544,15.138490926456544
20563715,"

চীনা পররাষ্ট্রমন্ত্রী কেন যাচ্ছেন অস্ট্রেলিয়া?
",334,132.0,0.14995224450811842,14.995224450811842
20570438,"

অবৈধ সরকারের পতন ঘটানোর জন্য ঐক্যের কোনো বিকল্প নাই : মজনু
",334,132.0,0.14995224450811842,14.995224450811842
20563699,"

 বঙ্গবন্ধুর নাম মুছে ফেলার সাধ্য কারো নেই : ওবায়দুল কাদের
",333,134.0,0.14947468958930277,14.947468958930276
20563701,"

ভারত থেকে  ৭৭ কোটি টাকার মসুর ডাল আমদানি করা হচ্ছে
",331,135.0,0.14851957975167143,14.851957975167144
20566536,"

আমাকে অ্যাপ্রোচ করেছিল, আমি গ্রহণ করিনি : মেজর অব. হাফিজ
",329,136.0,0.14756446991404013,14.756446991404012
20563690,"

রাশিয়া-ন্যাটো সঙ্ঘাত থেকে এক পা দূরেই তৃতীয় বিশ্বযুদ্ধ : পুতিন
",324,137.0,0.1451766953199618,14.51766953199618
20567604,"

সিন্ডিকেটের মূল পৃষ্ঠপোষক সরকার : বিএনপি
",323,138.0,0.14469914040114612,14.469914040114611
20568860,"

ক্র্যাচে ভর দিয়ে আদালতে মামুনুল হক, যা বললেন তদন্ত কর্মকর্তা
",320,139.0,0.14326647564469913,14.326647564469914
20567591,"
অবন্তিকার আত্মহত্যা 
জবি প্রশাসনকে লালকার্ড দেখাল শিক্ষার্থীরা
",319,140.0,0.14278892072588348,14.278892072588349
20566806,প্রক্টর অফিস সিলগালা করার হুঁশিয়ারি জবি শিক্ষার্থীদের,319,140.0,0.14278892072588348,14.278892072588349
20566805,সরকারই সিন্ডিকেটের মূল পৃষ্ঠপোষক: বিএনপি,316,142.0,0.1413562559694365,14.13562559694365
20563630,"

ভারতের রাজনৈতিক দলগুলোর শীর্ষ চাঁদাদাতা ‘লটারি কিং’
",314,143.0,0.14040114613180515,14.040114613180515
20563756,"শ্রীলঙ্কার বিপক্ষে টেস্ট দলে চমক নাহিদ, ফিরলেন লিটন",313,144.0,0.1399235912129895,13.99235912129895
20570437,"

বিএনপি জনগণের নয়, বিদেশীদের সহযোগিতা চায় : পররাষ্ট্রমন্ত্রী
",313,144.0,0.1399235912129895,13.99235912129895
20570047,‘সরকার জনগণের বিরুদ্ধে অবস্থান নিয়েছে’,313,144.0,0.1399235912129895,13.99235912129895
20563626,"

মোদিকে অন্তঃসারশূন্য বলে আখ্যা দিলেন রাহুল
",311,147.0,0.13896848137535817,13.896848137535816
20563748,আদালতকে অবহিত করে বিদেশ যেতে হবে ড. ইউনূসকে,309,148.0,0.13801337153772683,13.801337153772684
20563689,"

দেশে বছরে সাড়ে ৮ হাজার মানুষ মুখগহ্বরের ক্যান্সারে মারা যায়
আগামীকাল মুখগহ্বর ক্যান্সার দিবস
",309,148.0,0.13801337153772683,13.801337153772684
20567596,"

চৌগাছায় এক দিনেই ২ নারীর আত্মহত্যা, ব্যর্থ ৪ 
",305,150.0,0.1361031518624642,13.61031518624642
20563642,"
স্মরণ 
ভাষাসৈনিক কাজী গোলাম মাহবুব
",302,151.0,0.1346704871060172,13.46704871060172
20563671,"
ইবিতে অভিযোগ সমাধানে দীর্ঘসূত্রতা 
বিচার শেষের আগেই ছাত্রত্ব শেষ অভিযুক্তদের
",302,151.0,0.1346704871060172,13.46704871060172
20567606,"

ভিনিসিয়াসের বিপক্ষে বর্ণবাদী অপমানে রেফারির অবহেলা ছিল : রিয়াল মাদ্রিদ
",294,153.0,0.1308500477554919,13.085004775549189
20569669,"

এবার রাজশাহীতে সর্বনিম্ন ফিতরা ৯৫ টাকা নির্ধারণ
",292,154.0,0.12989493791786055,12.989493791786055
20563790,শ্যামনগরে বনরক্ষীদের ওপর হামলা,292,154.0,0.12989493791786055,12.989493791786055
20567586,"

স্বর্ণের দাম রেকর্ড পরিমাণ বাড়ার পর এবার কমলো
",291,156.0,0.1294173829990449,12.94173829990449
20569677,বায়ু দূষণে ২০২৩ সালে বিশ্বে প্রথম বাংলাদেশ,290,157.0,0.12893982808022922,12.893982808022923
20563698,"

ট্রান্সজেন্ডারিজম সমকামিতার নতুন ভার্সন : ড. মিজান আজহারি
",287,158.0,0.12750716332378223,12.750716332378223
20566542,"আফগানিস্তানে পাকিস্তানের জোড়া বিমান হামলা, নারী-শিশুসহ নিহত ৮",286,159.0,0.12702960840496658,12.702960840496658
20563617,"

রেহান রাসূলে মুগ্ধতা বাড়ছে শ্রোতাদের
",284,160.0,0.12607449856733524,12.607449856733524
20563733,‘দ্য ম্যাট্রিক্স’ টিকা বান্দরবান থেকে ম্যালেরিয়া নির্মূলে সহায়ক হবে: আবুল ফয়েজ,283,161.0,0.1255969436485196,12.559694364851959
20563759,পিএসজির ‘৩৫০তম’ জয়ে হ্যাটট্রিক হিরো এমবাপ্পের রেকর্ড,283,161.0,0.1255969436485196,12.559694364851959
20567601,"

নারায়ণগঞ্জের বাজারগুলোতে হঠাৎ পেঁয়াজের দাম অর্ধেকে নামল
",282,163.0,0.1251193887297039,12.51193887297039
20567615,"কথা দিয়ে কথা রাখেনি মোদি সরকার, আমরণ অনশনে লাদাখের জলবায়ু কর্মী",281,164.0,0.12464183381088825,12.464183381088825
20563761,বিয়ের ৩ দিন আগে কলেজছাত্রীকে তুলে নিয়ে গেল ছাত্রলীগ নেতা,279,165.0,0.12368672397325692,12.368672397325692
20563622,"

যুক্তরাষ্ট্রে করোনার পর বিয়ের হার বেড়েছে কমেছে বিচ্ছেদ
",278,166.0,0.12320916905444126,12.320916905444127
20563770,যে কারণে নিপুণের প্যানেলে সভাপতি মাহমুদ কলি,278,166.0,0.12320916905444126,12.320916905444127
20563681,"

এমবাপ্পের হ্যাটট্রিক, জিতে দুইয়ে বার্সেলোনা
",276,168.0,0.12225405921680993,12.225405921680993
20569673,সরকারের পতন ঘটানোর জন্য ঐক্যের কোনো বিকল্প নাই : মজনু,274,169.0,0.12129894937917861,12.12989493791786
20567587,"

গণ-ইফতার কর্মসূচিতে ছাত্রলীগের হামলার নিন্দা ছাত্রশিবিরের
",273,170.0,0.12082139446036294,12.082139446036294
20566216,"

লক্ষ্মীপুরে উপড়ে ফেলা হয়েছে যুবলীগ নেতার চোখ
",273,170.0,0.12082139446036294,12.082139446036294
20563703,"
অগ্নিঝরা মার্চ 
জয়দেবপুরে প্রতিরোধ যুদ্ধ শুরু
",273,170.0,0.12082139446036294,12.082139446036294
20570443,"

সিলেটে নিরাপদ সড়কের দাবিতে অবরোধ কর্মসূচি পালন
",272,173.0,0.12034383954154727,12.034383954154727
20563781,ক্যাম্পাসে অনুমতি দেয়নি কর্তৃপক্ষ মূল ফটকের বাইরে শিক্ষার্থীদের ইফতার,270,174.0,0.11938872970391595,11.938872970391595
20568864,"

‘গাজাবাসীকে অনাহারে রেখে হামাসকে পরাজিত করা যায় না’
",270,174.0,0.11938872970391595,11.938872970391595
20566804,সিলেটের জৈন্তা গেইটে এলাকাবাসীর অবরোধ,269,176.0,0.11891117478510028,11.89111747851003
20566225,"নাগরিকত্ব দেয়ার আগে পুরুষদের যৌনাঙ্গ পরীক্ষার প্রস্তাব, চরম বিতর্কের মুখে সাবেক রাজ্যপাল",269,176.0,0.11891117478510028,11.89111747851003
20563801,কীর্তনখোলায় লঞ্চের পাখার কাটায় ছিন্নভিন্ন জেলে,269,176.0,0.11891117478510028,11.89111747851003
20565230,লোকসভা নির্বাচনকে অবাধ ও সুষ্ঠু করতে কঠোর পদক্ষেপ শুরু করলো নির্বাচন কমিশন,269,176.0,0.11891117478510028,11.89111747851003
20567609,সৌম্যের কনকাশন নিয়ে সন্দেহ শ্রীলঙ্কার,266,180.0,0.1174785100286533,11.74785100286533
