id,T1_ori_indexFrom0,title,body,T1_clus_news_num,T1_rank,T1_S_scale,T1_S_score,website_id,T2_S_score,T2_rank,body_len,T3_rank,T3_S_scale,T3_S_score,T4_title_weight,T4_rank,T4_S_scale,T4_S_score,category1,T5_rank,T5_S_scale,T5_S_score
19824723,22,নির্বাচন করতে পারবেন না শাম্মী আহমেদ,"বরিশাল-৪ আসনে আওয়ামী লীগ মনোনীত প্রার্থী শাম্মী আহমেদের প্রার্থিতা ফিরে পেতে দায়ের করা আপিল আবেদন খারিজ করে দিয়েছেন সুপ্রিম কোর্টের আপিল বিভাগ। ফলে শাম্মী আহমেদ নির্বাচনে অংশগ্রহণ করতে পারবেন না।
শুনানির জন্য নির্ধারিত দিন মঙ্গলবার প্রধান বিচারপতি ওবায়দুল হাসানের নেতৃত্বাধীন ছয় সদস্যের আপিল বিভাগের পূর্ণাঙ্গ ও নিয়মিত বেঞ্চ এ আদেশ দেন।
এর আগে প্রতীক বরাদ্দ দেওয়ার জন্য করা আবেদনের শুনানি নিয়ে গত মঙ্গলবার (২৬ ডিসেম্বর) বিচারপতি এম. ইনায়েতুর রহিমের চেম্বার জজ আদালত এ দিন ধার্য করেন। তারই ধারাবাহিকতায় আজ সেটির শুনানি হয়। এ সময় আদালত বলেন, পূর্ণাঙ্গ বেঞ্চেই নির্ধারণ করুক শাম্মীর প্রার্থিতা। তারই ধারাবাহিকতায় আজ সেটি শুনানি হয়।
আদালতে আজ শাম্মী আহমেদের পক্ষে শুনানি করেন জ্যেষ্ঠ আইনজীবী অ্যাডভোকেট ইউসুফ হোসেন হুমায়ন, মো. মোমতাজ উদ্দিন ফকির, অ্যাডভোকেট শাহ মঞ্জুরুল হক, মোতাহার হোসেন সাজুসহ এক ডজন সিনিয়র আইনজীবী।
আইনজীবীরা আদালতে বলেন, গত ২২ ডিসেম্বর শাম্মী আহমেদের নাগরিকত্ব ত্যাগের আবেদন গ্রহণ করেছে অস্ট্রেলিয়া। সবদিক বিবেচনা করে অন্তত আগামী ২ জানুয়ারি পর্যন্ত শাম্মী আহমেদকে নির্বাচনের মাঠে থাকার সুযোগ দিন।
তখন চেম্বার বিচারপতি বলেন, আইনের বাইরে যাওয়ার সুযোগ নেই। আপনারা বিভিন্ন বিষয়ে প্রশ্ন উত্থাপন করেছেন। এসব বিষয়ে তো আমি একা সিদ্ধান্ত দিতে পারব না। আগামী ২ জানুয়ারি আপিল বিভাগের সব বিচারপতি মিলে শুনব।
এর আগে ওইদিন সকালে প্রতীক বরাদ্দ চেয়ে আবারও আপিল বিভাগের চেম্বার জজ আদালতে আবেদন করেন বরিশাল-৪ আসনের আওয়ামী লীগের প্রার্থী শাম্মী আহমেদ।
গত ১৯ ডিসেম্বর প্রার্থিতা বাতিলের বিরুদ্ধে বরিশাল-৪ আসনের আওয়ামী লীগের প্রার্থী শাম্মী আহমেদের রিট খারিজ করে হাইকোর্টের আদেশ বহাল রাখেন আপিল বিভাগের চেম্বার জজ আদালত। ফলে নির্বাচনে প্রতিদ্বন্দ্বিতা করার সুযোগ বন্ধ হয়ে যায়।
এর আগে ১৮ ডিসেম্বর প্রার্থিতা বাতিলের বিরুদ্ধে বরিশাল-৪ আসনের আওয়ামী লীগের প্রার্থী শাম্মী আহমেদের রিট খারিজ করে দেন হাইকোর্ট। হাইকোর্টের বিচারপতি মো. ইকবাল কবীর ও বিচারপতি এস এম মনিরুজ্জামানের সমন্বয়ে গঠিত বেঞ্চ এ আদেশ দেন। পরে এই আদেশের বিরুদ্ধে আপিল বিভাগে আবেদন করেন শাম্মী আহমেদ।
গত ১৫ ডিসেম্বর দ্বৈত নাগরিকত্বের অভিযোগে প্রার্থিতা বাতিল হয় বরিশাল-৪ আসনের আওয়ামী লীগের প্রার্থী শাম্মী আহমেদের। ওই আসনের স্বতন্ত্র প্রার্থী পঙ্কজ দেবনাথের প্রার্থিতা বহাল আছ।",2,1.0,1.0,100.0,2281,94.87179487,1.0,313,17.0,0.2588369441277081,25.883694412770808,0.0082328829453513,73.0,0.3005929013795154,30.05929013795154,আইন,3,0.75,75.0
19826309,68,৭ জানুয়ারির নির্বাচনের বিরুদ্ধে গণতন্ত্র মঞ্চের হুঁশিয়ারি,"৭ জানুয়ারি ভোট বাতিল না করলে ‘জনগণ শান্ত থাকবে না, সমুচিত জবাব দেবে’ বলে হুঁশিয়ারি দিয়েছে গণতন্ত্র মঞ্চ।
মঙ্গলবার দুপুরে কাকরাইল মোড়ে সংক্ষিপ্ত বক্তব্যে মঞ্চের নেতারা এই হুঁশিয়ারি দেন।
নাগরিক ঐক্যের সভাপতি মাহমুদুর রহমান মান্না বলেন, ‘এটা কোনো নির্বাচন না। মানুষদের বলছি, এই ভোট দিতে যাবেন না। আমি এখানে বসে দেখলাম কয়েকজন রিকশাওয়ালা গেল; সাংবাদিক ভাইয়েরা হয়ত খেয়াল করেছেন তারা কী বলতে বলতে গেছে আপনারা শুনেছেন। রিকশাওয়ালা, পান-বিড়ি দোকানদার, গ্রামে যে সমস্ত চায়ের দোকান আছে, হাট-বাজার সমস্ত জায়গায় মানুষ বলছে, কিসের ভোট? ভোট তো আগেই হয়ে যায়, এই ভোট আমরা দিতে যাব না।’
তিনি বলেন, ‘একেক করে যদি আবারও সারা দুনিয়া থেকে আপনাদের (সরকার) ওপরে চাপ আসে সহ্য করতে পারবেন? আমরা তো ওই জন্য চিন্তিত। আমরা দেশকে ভালোবাসি তাই বলি এই ভোট বাতিল করেন, সংসদ ভেঙে দেন এবং একটা অন্তর্বর্তীকালীন সরকার করেন। জানি একথা শুনবেন না আপনারা। কিন্তু তবুও ভালো কথা বলতে তো দোষ নাই। ভালো কাজ যদি না করেন নিশ্চিত থাকতে পারেন জনগণ এরকম শান্ত থাকবে না। নিশ্চিত থাকতে পারেন আমরা যে রকম করে কেবল লিফলেট বিতরণ করছি, সভা করছি। মানুষ বলবে, সব বন্ধ করে দাও, হরতাল দাও, অবরোধ দাও আবার- এই নির্বাচনে আমরা যাব না।’
মান্না বলেন, ‘নির্বাচন তো হচ্ছে না। নির্বাচনের নামে যা হচ্ছে এগুলো দেখছেন আপনারা। সরকারি দলের নেতা তারা যা কথা বলছে সেই কথাগুলো আপনারা শুনছেন। আমরা শুধু বলছি, জনগণের কল্যাণের জন্য আমরা একটা সুষ্ঠু নির্বাচন করব- সেই দাবি ছাড়ব না। আন্দোলন করব যতক্ষণ পর্যন্ত এই অবৈধ দখলদারদের সরিয়ে সেখানে বৈধ জনগণের পছন্দমতো সরকার গঠন করতে না পারি।’
‘সরকারের পদত্যাগের একদফা দাবি এবং একতরফা নির্বাচন’ বর্জনের ডাকে গণতন্ত্র মঞ্চ কাকরাইল মোড়ে এই সংক্ষিপ্ত সমাবেশ করে। পরে নেতাকর্মীদের নিয়ে গণতন্ত্র মঞ্চ শান্তিনগর-মালিবাগ সড়কে মিছিল বের করে।
নাগরিক ঐক্যের সাধারণ সম্পাদক শহিদুল্লাহ কায়সারের পরিচালনায় সমাবেশে বাংলাদেশের বিপ্লবী ওয়ার্কার্স পার্টির সাধারণ সম্পাদক সাইফুল হক, গণসংহতি আন্দোলনের প্রধান সমন্বয়ক জোনায়েদ সাকি, ভাসানী অনুসারী পরিষদের আহ্বায়ক শেখ রফিজুল ইসলাম বাবলু, রাষ্ট্র সংস্কার আন্দোলনের প্রধান সমন্বয়ক হাসনাত কাইয়ুম, জেএসডির সাধারণ সম্পাদক শহীদ উদ্দিন মাহমুদ স্বপন বক্তব্য দেন।",2,1.0,1.0,100.0,2281,94.87179487,1.0,316,16.0,0.26225769669327254,26.225769669327253,0.0151843530907145,18.0,0.685148311026337,68.5148311026337,রাজনীতি,1,1.0,100.0
19823909,1,ভোটার অনুপস্থিতি নিশ্চিত করাই টার্গেট,"ভোটের দিনকে টার্গেট করে এগোচ্ছে বিএনপি। এদিনকে চ্যালেঞ্জ হিসাবে নিয়ে বিশ্ববাসীকে ‘ভোটারবিহীন’ নির্বাচন দেখাতে নানা পরিকল্পনা করছে তারা। ভোটের দিন কেউ যাতে কেন্দ্রে না যান সে বিষয়টির ওপর বেশি জোর দিচ্ছে।
কেন্দ্রে ভোটার অনুপস্থিতি নিশ্চিত করাই এই মুহূর্তে দলটির প্রধান টার্গেট। এজন্য দলীয় নেতাকর্মী ও সমর্থকের পাশাপাশি সাধারণ ভোটাদের কাছেও ভোট বর্জনের ‘মেসেজ’ পৌঁছাতে চায়। এরই অংশ হিসাবে সরকার পদত্যাগের একদফা এবং ভোট বর্জন ও ‘অসহযোগ’ আন্দোলনের পক্ষে গণসংযোগ ও লিফলেট বিতরণ কর্মসূচি আগামী বৃহস্পতিবার পর্যন্ত বর্ধিত করেছে।
একই কর্মসূচি শুক্রবারও দেওয়া হতে পারে। পরে আগামী শনিবার থেকে ৪৮ ঘণ্টার ‘অলআউট’ কর্মসূচির চিন্তা করা হচ্ছে। এই সময়ে হরতাল কর্মসূচি দেওয়ার নীতিগত সিদ্ধান্ত রয়েছে। অসহযোগের পাশাপাশি ‘গণকারফিউ’ নাম দিয়ে এই ভোটকেন্দ্রিক আন্দোলন শুরু করবে। সংশ্লিষ্ট সূত্রে জানা গেছে এসব তথ্য।
কোনো অবস্থায় আন্দোলন সহিংসতায় রূপ না নেয়-এজন্য ইতোমধ্যে দশ দিন গণসংযোগ ও লিফলেট বিতরণ করেছে বিএনপি। জানা গেছে, কম সময়ে সর্বশক্তি নিয়ে মাঠে নামতে চায় বিএনপি। নেতাদের মতে, এতে করে আন্দোলনের ফসল ঘরে আনা যাবে। এ আন্দোলনে সমমনা দল ও জোটের পাশাপাশি পাশে পাচ্ছে জামায়াতে ইসলামীকেও। ইসলামী আন্দোলন, বাম গণতান্ত্রিক জোটসহ নির্বাচন বর্জন করা সব রাজনৈতিক দলও পৃথক কর্মসূচি নিয়ে মাঠে থাকার বিষয়ে সিদ্ধান্ত নিয়েছে বলে একাধিক সূত্র নিশ্চিত করেছে। নেতাদের মতে, এবার ভোটারদের ওপরও চাপ আছে। কেন্দ্রে না গেলে নানা ধরনের হুমকি দেওয়া হচ্ছে।
বিএনপিসহ ৬৩টি নিবন্ধিত ও অনিবন্ধিত রাজনৈতিক দল নির্বাচন বর্জন করেছে। এ কারণে আওয়ামী লীগের দলীয় নৌকা প্রার্থী ও ডামি (স্বতন্ত্র) প্রার্থী এবং সমমনা দলের প্রার্থীদের নিয়ে নির্বাচন করতে হচ্ছে। যার কারণে এ নির্বাচন গুরুত্বহীন হয়ে পড়েছে ভোটাদের কাছে। নেতারা আরও জানান, গণতান্ত্রিক বিশ্ব যে ধরনের সুষ্ঠু, গ্রহণযোগ্য ও অংশগ্রহণমূলক নির্বাচন দেখতে চায়, তা বাস্তবে যে হচ্ছে না তা ইতোমধ্যে প্রমাণিত হয়ে গেছে।
আবার এই মুহূর্তে শান্তিতে নোবেল বিজয়ী অর্থনীতিবিদ ড. মুহাম্মদ ইউনূসের কারাদণ্ড দেওয়ার ঘটনাও বিশ্ববাসীর কাছে ভিন্ন বার্তা যাবে। কারণ খালেদা জিয়াসহ বিরোধী নেতাকর্মীদের বিরুদ্ধে যে সাজা দেওয়া হয়েছে তা ‘ফরমায়েশি’ ও ‘সরকারের প্রতিহিংসার প্রতিফলন’ বলে বিএনপি অভিযোগ করে আসছে। ড. ইউনূসের সাজার মধ্য দিয়ে এখন বিশ্ববাসী দেখতে পাচ্ছে বিএনপির অভিযোগের প্রমাণ, যা নির্বাচনেও প্রভাব পড়তে পারে বলেও তারা ধারণা করছেন।
বিএনপির সিনিয়র যুগ্ম মহাসচিব রুহুল কবির রিজভী যুগান্তরকে বলেন, ‘আগামী ৭ জানুয়ারির ভোট নিয়ে প্রার্থীদের মাঝেই কোনো আগ্রহ নেই। কে এমপি হবে তা ঢাকা থেকে চূড়ান্ত করা হয়েছে। ফলে সচেতন কোনো মানুষ এবার ভোট দিতে যাবে না।’
তিনি আরও বলেন, ‘বিএনপি ও সমমনাদের আন্দোলন হচ্ছে শান্তিপূর্ণ। এ আন্দোলনে জনগণের সমর্থন আছে। যে কারণে ভীত হয়ে সরকার একতরফা প্রহসনের নির্বাচনের পথ বেছে নিয়েছে। জনগণ এর বিরুদ্ধে প্রতিরোধ গড়ে তুলবে। আন্দোলন সফল হবেই।’ বিএনপির একাধিক নীতিনির্ধারক প্রায় অভিন্ন তথ্য দিয়ে জানান, ‘একতরফা’ নির্বাচন হচ্ছে তা ইতোমধ্যে তারা প্রমাণ করতে পেরেছেন। এখন দেশি ও বিদেশিদের কাছে ‘ভোটারবিহীন’ নির্বাচন দেখাতে চান। বিএনপিসহ সমমনা দল ও জোট, জামায়াতে ইসলামী, ইসলামী আন্দোলনসহ ভোট বর্জন করা সব রাজনৈতিক দলের নেতাকর্মী ও সমর্থক কেন্দ্রে যাবে না। এমনকি তাদের আত্মীয়স্বজনকে না যেতে নিরুৎসাহিত করা হচ্ছে। চলমান লিফলেট বিতরণ কর্মসূচির মাধ্যমে মূলত সাধারণ ভোটারদের ভোট বর্জন করার বিষয়টি তারা নিশ্চিত করতে চান। ইতোমধ্যে এক কোটির ওপর লিফলেট বিতরণ করা হয়েছে। বিরোধী সব রাজনৈতিক দলের অন্তত দেড় কোটি লিফলেট বিতরণের টার্গেট রয়েছে। তাদের ধারণা, দেড় কোটি লিফলেট বিতরণ করা হলে তা কমপক্ষে তিন কোটি মানুষের কাছে বার্তা পৌঁছে যাবে। এটি এখন বিরাট শক্তি হিসাবে কাজ করছে। একদিকে কেন্দ্রীয়সহ নেতাকর্মীরা মাঠেও নামতে পারছেন, অন্যদিকে জনমতও তৈরি হচ্ছে। এজন্যই লিফলেট বিতরণের কর্মসূচিকে গুরুত্ব দেওয়া হয়েছে।
সূত্রমতে, রোব ও সোমবার সব সাংগঠনিক বিভাগের নেতাদের নিয়ে ভার্চুয়াল বৈঠক করেছেন ভারপ্রাপ্ত চেয়ারম্যান। সেখানে জেলা, উপজেলা, থানা ও পৌর ইউনিটের নেতারা ছিলেন। এ বৈঠকে গত এক বছরের মধ্যে সবচেয়ে বেশি সংখ্যক নেতা অংশ নেন। সাংগঠনিক ও সহ-সাংগঠনিকসহ অঙ্গ ও সহযোগী সংগঠনের নেতাদের নিয়েও ধারাবাহিক ভার্চুয়াল বৈঠক করেছেন দলীয় হাইকমান্ড। দু’দিনের বৈঠকে উপস্থিত ছিলেন এমন অন্তত দশজন নেতা যুগান্তরকে বলেন, হাইকমান্ডে পক্ষ থেকে বলা হয়েছে চলমান আন্দোলন পঞ্চাশ ভাগ ইতোমধ্যে সফল হয়েছে। আর পঁচিশ ভাগ সফলের জন্য সবার সহযোগিতা চান। বাকি পঁচিশ ভাগ রাজনৈতিক ডামাডোলে সফল হয়ে যাবে। এই নির্বাচনের বিষয়ে বহির্বিশ্বকে যা বোঝানো দরকার, তা প্রমাণস্বরূপ বোঝানো হয়েছে। বৈঠকে অংশ নেওয়া নেতারা আরও জানান, আন্দোলন শান্তিপূর্ণভাবে করার ওপর জোর দেওয়া হয়েছে। বলা হয়েছে সরকারের কোনো ফাঁদে কেউ যেন পা না দেওয়া হয়। বিএনপি কোনো ‘সন্ত্রাসী’ বা ‘জঙ্গি’ দল নয়। বিএনপি শান্তিপূর্ণ গণতান্ত্রিক পথে এগোতে চায়। চলমান আন্দোলনে জনগণের সমর্থন রয়েছে। অন্য কোনো পক্ষ যদি কোনো ধরনের নাশকতা বা আগুনসন্ত্রাস করে সামনে পড়লে তার ভিডিও বা স্থির ছবি নিতে হবে এবং তা কেন্দ্রে পাঠাতে হবে। বৈঠকে স্মরণ করিয়ে দেওয়া হয় ২০১৪ ও ২০১৮ সালের নির্বাচনে বেশিরভাগ ভোটার ভোট দিতে পারেনি, সেই ক্ষোভ তাদের রয়েছে। এখন তাদেরও এই আন্দোলনে সম্পৃক্ত করতে হবে।
এদিকে গণসংযোগ ও লিফলেট বিতরণের একই কর্মসূচি বৃহস্পতিবার পর্যন্ত পালনের কথা জানিয়েছে গণতন্ত্র মঞ্চ, ১২ দলীয় জোট, জাতীয়তাবাদী সমমনা জোট, এলডিপি, গণঅধিকার পরিষদ (দুই অংশ), লেবার পার্টিসহ সমমনারা। একই কর্মসূচি পালন করবে জামায়াতে ইসলামী ও এবি পার্টিও।
মূল প্রকাশকের সংবাদটি পড়তে এই লিংকে ক্লিক করুন  	Click Here. 
            
উপরের সংবাদ এবং ছবিটি            থেকে সংগ্রহীত এবং এই সংবাদটির মূল প্রকাশক কর্তিক সর্বস্বত্ব সংরক্ষিত।   এই সংবাদটি কোন প্রকার সংশোধন পরিবর্তন অথবা পরিবর্ধন ছাড়া            অফিশিয়াল ওয়েবসাইট থেকে সংগৃহীত। প্রকাশক কর্তিক যে কোনো আপত্তি webbangladeshgroup@ gmail.com গ্রহণ করা হয়। এই সংবাদে প্রকাশিত সংবাদ, তথ্য বা মতবাদ এর সাথে ওয়েব বাংলাদেশ এর কোন সম্পর্ক নাই এবং কোন প্রকার দায় ভার গ্রহণ করে না।
                    

",2,1.0,1.0,100.0,2256,33.33333333,75.0,826,2.0,0.8437856328392246,84.37856328392246,0.0057490764369169,79.0,0.1631886963177202,16.31886963177202,রাজনীতি,1,1.0,100.0
19825945,51,নিরাপত্তাকর্মী থেকে বিসিএস ক্যাডার জবির মোত্তালেব,"স্বপ্ন, উদ্যম ও পরিশ্রমই জীবনে সাফল্যের চাবিকাঠি। শত বাধা বা দারিদ্র্য-কোনো কিছুই সফলতার পথ আটকাতে পারে না। সেটাই প্রমাণ করে দেখিয়েছেন জগন্নাথ বিশ্ববিদ্যালয়ের ইসলামের ইতিহাস ও সংস্কৃতি বিভাগের ২০১৩-১৪ শিক্ষাবর্ষের শিক্ষার্থী মোত্তালেব মিহির। ৪৩তম বিসিএস পরীক্ষায় তিনি শিক্ষা ক্যাডারে নিয়োগের সুপারিশ পেয়েছেন।
বগুড়ার বর্গাচাষির সন্তান হয়ে ছোটবেলা থেকেই তাকে দারিদ্র্যের সঙ্গে লড়তে হয়েছে। দারিদ্র্যের কারণে মাঝপথে তার পড়াশোনাও বন্ধ হয়ে গিয়েছিল। কিন্তু মোত্তালেব দমে যাননি। আর্থিক সংকটে পড়ে নানামুখী অভিজ্ঞতার মধ্য দিয়ে জীবন যুদ্ধে লড়াই করেছেন মোত্তালেব।
কখনো বাসাবাড়িতে নিরাপত্তাকর্মীর কাজ, কখনো প্রুফ রিডার ও টিউশনি করে নিজের লেখাপড়ার খরচ চালিয়েছেন। সেই সঙ্গে এগিয়ে গেছেন প্রতিজ্ঞ স্বপ্নের পথে। তার সেই পরিশ্রমই এখন যেন সফলতার সিঁড়িতে পৌঁছে দিয়েছে।
বগুড়ার শিবগঞ্জের মহাবুল ইসলাম ও জামিলা বিবির সন্তান এমএ মোত্তালেব মিহির। তিনি সাধারণ জ্ঞান জগতের বিশ্বস্ত বই প্রকাশনী মিহির’স রিসার্চ ও পাবলিকেশনের প্রতিষ্ঠাতা। মোত্তালেব জানিয়েছেন, মায়ের অনুপ্রেরণায় তিনি সাফল্যের স্বপ্ন দেখতে শুরু করেন। বিসিএস পর্যন্ত তার আসার পথটা কখনোই মসৃণ ছিল না।
গ্রামের স্কুল থেকে পড়াশোনা শেষ করে যখন তিনি কলেজে ভর্তি হন, তখন তার পরিবারকে পড়তে হয় আর্থিক টানাপোড়নে। তাই কলেজের পড়াশোনাও তার কিছুদিন বন্ধ ছিল। তাই তাকে বাধ্য হয়ে স্থানীয় একটি বেসরকারি কোম্পানিতে নিরাপত্তাকর্মীর চাকরিও নিতে হয়েছিল।
মোত্তালেব বলেন, বেসরকারি কোম্পানিতে সিকিউরিটি ম্যানের চাকরি করতাম। ডিউটি ছিল ১৬ ঘণ্টা। জীবনের কঠিন সময় তখনই কেটেছে। তখন বসে থেকে সময় কাটত না, তাই মাঝে মাঝে বই পড়তাম। একদিন ছুটি নিয়ে আমার এক বন্ধুর সঙ্গে দেখা করি। সে ঢাকায় এসেছে কোচিং করে অ্যাডমিশন দেবে। তার কাছেই বিশ্ববিদ্যালয়ের ভর্তি সম্পর্কে জানি। পড়াশোনার উদ্দীপনা আবারও জাগে। সিকিউরিটি চাকরির বেতন থেকে কিছু টাকা জমিয়ে ভর্তি হয়ে যাই একটি কোচিংয়ে। অবশেষে চান্স পাই ৬টি পাবলিক বিশ্ববিদ্যালয়ে এবং ভর্তি হই জগন্নাথ বিশ্ববিদ্যালয়ে।
শিক্ষার্থীদের উদ্দেশে মোত্তালেব বলেন, বিসিএস ক্যাডার হওয়া যতটা না কষ্টের তার থেকে বেশি কষ্টসাধ্য কাজ হচ্ছে লেগে থাকা। তাই, ধৈর্য ধরে শেষ পর্যন্ত লেগে থাকলে একদিন সফলতা আসবেই।",2,1.0,1.0,100.0,2281,94.87179487,1.0,291,21.0,0.233751425313569,23.3751425313569,0.010989088760681899,48.0,0.45306623928090867,45.306623928090865,শিক্ষা,5,0.5,50.0
19825305,36,ভারতকে হোয়াইটওয়াশ করে এলগারকে বিদায় জানাতে চায় দ. আফ্রিকা,"দক্ষিণ আফ্রিকায় কখনো টেস্ট সিরিজ জেতা হয়নি ভারতের। সেঞ্চুরিয়নে দুই ম্যাচ সিরিজের প্রথম টেস্ট ইনিংস ব্যবধানে হারায় এবারও সেই আক্ষেপ ঘুচছে না রোহিত শর্মাদের।
আগামীকাল বুধবার কেপটাউনে শুরু দ্বিতীয় ও শেষ টেস্ট জিতে হোয়াইটওয়াশ এড়ানোই এখন ভারতের লক্ষ্য। শেষ ম্যাচ ড্র হলেও সিরিজ জিতবে দক্ষিণ আফ্রিকা।
তবে ড্র নয়, অভিজ্ঞ ওপেনার ডিন এলগারের শেষটা জয় দিয়ে স্মরণীয় করে রাখতে চায় প্রোটিয়ারা। কেপটাউন টেস্ট দিয়ে আন্তর্জাতিক ক্যারিয়ারের ইতি টানবেন ৩৬ বছর বয়সি এলগার।
নিয়মিত অধিনায়ক টেম্বা বাভুমা চোটে পড়ায় বিদায়ি টেস্টে এলগার দক্ষিণ আফ্রিককে নেতৃত্ব দেবেন। প্রথম টেস্টে ১৮৫ রানের অসাধারণ ইনিংসে প্রোটিয়াদের দাপুটে জয়ের ভিত গড়ে দিয়েছিলেন তিনি।
তিনদিনে জেতা সেঞ্চুরিয়ন টেস্টে বাভুমার পাশাপাশি পেসার জেরাল্ড কোয়েৎজিও চোটে পড়েন। ফলে একাদশে অন্তত দুটি পরিবর্তন আনতে হচ্ছে স্বাগতকদের। ভারতের একাদশেও দুটি পরিবর্তন।
রবিচন্দ্রন অশ্বিনের জায়গায় খেলবেন চোট কাটিয়ে ফেরা আরেক স্পিনিং অলরাউন্ডার রবীন্দ্র জাদেজা। আর পেসার প্রসিদ্ধ কৃষ্ণার জায়গায় দেখা যেতে পারে আভেশ খান কিংবা মুকেশ কুমারকে।",2,1.0,1.0,100.0,2281,94.87179487,1.0,146,64.0,0.06841505131128849,6.841505131128849,0.0175113684092611,6.0,0.8138788256319438,81.38788256319438,খেলাধুলা,7,0.25,25.0
19826080,53,"বিশ্বকাপ হারের যন্ত্রণায় বিরক্ত কোহলি মাঠে কী করেছিলেন, ভিডিও ভাইরাল","গত ১৯ নভেম্বর ভারতের আহমেদাবাদের নরেন্দ্র মোদি স্টেডিয়ামে ক্রিকেট বিশ্বকাপের ১৩তম আসরের আইনালে অস্ট্রেলিয়ার বিপক্ষে হেরে যায় টুর্নামেন্টের স্বাগতিক ভারত।
অস্ট্রেলিয়াকে হারিয়ে বিশ্বকাপ মিশন শুরু করা রোহিত শর্মার নেতৃত্বাধীন দলটি অবিশ্বাস্য পারফরম্যান্সে অপরাজিত হিসেবেই ফাইনালে উঠে; কিন্তু ফাইনালে সেই অস্ট্রেলিয়ার বিপক্ষে হেরেই ট্রফি হাতছাড়া করে বিরাট কোহলিরা।
ঘরের মাঠে বিশ্বকাপ জয়ের সব মঞ্চ তৈরি করেও শেষপর্যন্ত শিরোপা জিততে পারেনি ভারত। ফাইনালের আগে যে দলটি একটি ম্যাচেও হার দেখেনি তারাই কিনা শিরোপার লড়াইয়ে হেরে কান্নায় ভেঙে পড়ে। সেই হারের যন্ত্রণা এখনো কাতরাচ্ছে ভারতীয় ক্রিকেটারদের।
বিশ্বকাপের ফাইনালে হারের পর ভারতীয় তারকা ক্রিকেটার বিরাট কোহলি বিরক্ত হয়ে নিজের ক্যাপ খুলে স্টাম্পের বেলগুলো ফেলে দেন। সেই সময় তার চোখে মুখে বিরক্তি স্পষ্ট ছিল। বিশ্বকাপের ৪৫ দিন পর সেই ভিডিও সোশ্যাল মিডিয়ায় ভাইরাল হয়ে যায়।
বিশ্বকাপে ১১ ম্যাচে ৯৫.৬২ গড়ে ৭৬৫ রানের রেকর্ড গড়া মালিক এখন বিরাট। কিন্তু বিশ্বকাপটাই জিততে পারেননি। সেই কষ্ট এতটাই ছিল যে, পুরস্কার নেওয়ার সময় কোনো কথা বলতে চাননি বিরাট।
UNSEEN VIDEO OF KOHLI ? pic.twitter.com/o4ZkZhf3zh",2,1.0,1.0,100.0,2281,94.87179487,1.0,155,58.0,0.07867730900798175,7.8677309007981755,0.0171449354531076,7.0,0.7936077502169543,79.36077502169543,খেলাধুলা,7,0.25,25.0
